Metric_Code,Base Year,Value
MLCON000012500,2005,3.10444E+12
MLCON000012501,2005,3.02209E+12
MLCON000012502,2005,2.69522E+12
MLCON000012503,2005,2.62415E+12
MLCON000012504,2005,2.56406E+12
MLCON000012505,2005,2.12969E+12
MLCON000012506,2005,2.09229E+12
MLCON000012507,2005,2.07847E+12
MLCON000013176,2005,1966271000
MLCON000013178,2005,1962408906
MLCON000013180,2005,2803563901
MLCON000013182,2005,3321027442
MLCON000013184,2005,3899532069
MLCON000013186,2005,3580962079
MLCON000013188,2005,4417717327
MLCON000013190,2005,3911238871
MLCON000013192,2005,3731942955
MLCON000013194,2005,3305557657
MLCON000013196,2005,3158622731
MLCON000013198,2005,2871097177
MLCON000013661,2005,6.70572E+12
MLCON000013663,2005,6.12575E+12
MLCON000013665,2005,5.17835E+12
MLCON000013667,2005,4.75065E+12
MLCON000013669,2005,4.95359E+12
MLCON000013671,2005,4.96253E+12
MLCON000013673,2005,4.3979E+12
MLCON000013675,2005,4.14565E+12
MLCON000013677,2005,4.41069E+12
MLCON000013679,2005,4.53193E+12
MLCON000013681,2005,4.33897E+12
MLCON000013683,2005,5.80734E+12
MLCON000013685,2005,5.67918E+12
MLCON000013687,2005,5.84528E+12
MLCON000013689,2005,5.7089E+12
MLCON000013691,2005,5.80518E+12
MLCON000013693,2005,5.0197E+12
MLCON000013695,2005,4.93956E+12
MLCON000013697,2005,4.70053E+12
MLCON000013699,2005,4.87729E+12
MLCON000013701,2005,4.61848E+12
MLCON000013703,2005,4.57842E+12
MLCON000013705,2005,3.83162E+12
MLCON000013707,2005,3.45455E+12
MLCON000013709,2005,3.28295E+12
MLCON000013711,2005,3.12858E+11
MLCON000013712,2005,3.02299E+11
MLCON000013713,2005,2.72263E+11
MLCON000013714,2005,2.31949E+11
MLCON000013715,2005,1.91312E+11
MLCON000013716,2005,1.61369E+11
MLCON000013717,2005,1.6268E+11
MLCON000013718,2005,1.53529E+11
MLCON000013719,2005,1.3619E+11
MLCON000013720,2005,1.47394E+11
MLCON000013721,2005,2.90157E+11
MLCON000013722,2005,3.51527E+11
MLCON000013723,2005,3.91767E+11
MLCON000013724,2005,3.12121E+11
MLCON000013725,2005,2.37922E+11
MLCON000013726,2005,1.87843E+11
MLCON000013727,2005,1.73224E+11
MLCON000013728,2005,1.94957E+11
MLCON000013729,2005,2.08835E+11
MLCON000013730,2005,1.84678E+11
MLCON000013731,2005,1.91955E+11
MLCON000013732,2005,1.46201E+11
MLCON000013733,2005,1.31431E+11
MLCON000013734,2005,1.11439E+11
MLCON000014280,2005,6962300000
MLCON000014282,2005,7315000000
MLCON000014284,2005,7756100000
MLCON000014286,2005,6569700000
MLCON000014288,2005,5466200000
MLCON000014290,2005,6972600000
MLCON000014292,2005,6763500000
MLCON000014294,2005,5997700000
MLCON000014296,2005,6099000000
MLCON000014298,2005,5891800000
MLCON000014300,2005,5522700000
MLCON000014302,2005,4968200000
MLCON000014304,2005,5689600000
MLCON000014306,2005,5787800000
MLCON000014308,2005,5595738961
MLCON000014310,2005,4812670937
MLCON000014312,2005,4337982610
MLCON000014314,2005,3846414552
MLCON000014316,2005,3597546726
MLCON000014693,2005,1.52762E+11
MLCON000014694,2005,1.70183E+11
MLCON000014695,2005,1.55405E+11
MLCON000014696,2005,1.52848E+11
MLCON000014697,2005,1.56294E+11
MLCON000014698,2005,1.3889E+11
MLCON000014699,2005,1.2828E+11
MLCON000014700,2005,1.15909E+11
MLCON000014701,2005,1.1534E+11
MLCON000014702,2005,1.04682E+11
MLCON000014703,2005,88767559840
MLCON000014704,2005,92279318806
MLCON000014705,2005,92828905130
MLCON000014706,2005,75880520925
MLCON000014707,2005,67019103799
MLCON000014708,2005,61212456160
MLCON000014709,2005,67434304197
MLCON000014710,2005,56834157724
MLCON000014711,2005,59859373593
MLCON000014712,2005,50720964751
MLCON000014713,2005,54044127139
MLCON000014716,2005,6.19033E+11
MLCON000014718,2005,6.05027E+11
MLCON000014720,2005,5.84783E+11
MLCON000014722,2005,5.68591E+11
MLCON000014724,2005,5.88885E+11
MLCON000014726,2005,5.87813E+11
MLCON000014728,2005,5.51141E+11
MLCON000014730,2005,5.26529E+11
MLCON000014732,2005,5.02311E+11
MLCON000014734,2005,4.8745E+11
MLCON000014736,2005,5.64702E+11
MLCON000014738,2005,5.59646E+11
MLCON000014740,2005,5.04578E+11
MLCON000014742,2005,4.49366E+11
MLCON000014744,2005,4.06032E+11
MLCON000014746,2005,3.4907E+11
MLCON000014748,2005,3.56175E+11
MLCON000014750,2005,3.57506E+11
MLCON000014752,2005,3.75683E+11
MLCON000014754,2005,3.72588E+11
MLCON000014756,2005,4.02198E+11
MLCON000014758,2005,3.56981E+11
MLCON000014760,2005,3.03786E+11
MLCON000014762,2005,2.99411E+11
MLCON000016383,2005,4.83238E+12
MLCON000016384,2005,4.36926E+12
MLCON000016385,2005,4.04073E+12
MLCON000016386,2005,4.06415E+12
MLCON000016387,2005,4.12761E+12
MLCON000016388,2005,4.14159E+12
MLCON000016389,2005,3.81195E+12
MLCON000016390,2005,3.54621E+12
MLCON000016391,2005,3.49053E+12
MLCON000016392,2005,3.09913E+12
MLCON000016393,2005,2.97404E+12
MLCON000016394,2005,3.22272E+12
MLCON000016395,2005,2.87175E+12
MLCON000016396,2005,2.53318E+12
MLCON000016397,2005,2.49596E+12
MLCON000017076,2005,8143086000
MLCON000017078,2005,7535236000
MLCON000017080,2005,8721988000
MLCON000017082,2005,9142469000
MLCON000017084,2005,9199352000
MLCON000017086,2005,8801489000
MLCON000017088,2005,10484150000
MLCON000017090,2005,9730761000
MLCON000017092,2005,8809067000
MLCON000017094,2005,8333835000
MLCON000017096,2005,8205033000
MLCON000017098,2005,7672139000
MLCON000017561,2005,3.02877E+13
MLCON000017563,2005,2.83249E+13
MLCON000017565,2005,2.65243E+13
MLCON000017567,2005,2.4515E+13
MLCON000017569,2005,2.37108E+13
MLCON000017571,2005,2.23666E+13
MLCON000017573,2005,2.01573E+13
MLCON000017575,2005,1.93308E+13
MLCON000017577,2005,2.00262E+13
MLCON000017579,2005,1.92046E+13
MLCON000017581,2005,1.74734E+13
MLCON000017583,2005,2.04461E+13
MLCON000017585,2005,1.92877E+13
MLCON000017587,2005,1.6912E+13
MLCON000017589,2005,1.46457E+13
MLCON000017591,2005,1.35772E+13
MLCON000017593,2005,1.15732E+13
MLCON000017595,2005,1.05754E+13
MLCON000017597,2005,9.73092E+12
MLCON000017599,2005,9.19317E+12
MLCON000017601,2005,7.46318E+12
MLCON000017603,2005,6.58929E+12
MLCON000017605,2005,5.37576E+12
MLCON000017607,2005,4.33441E+12
MLCON000017609,2005,4.04913E+12
MLCON000017611,2005,5.57952E+11
MLCON000017612,2005,5.57129E+11
MLCON000017613,2005,4.9541E+11
MLCON000017614,2005,4.32704E+11
MLCON000017615,2005,3.80281E+11
MLCON000017616,2005,3.46398E+11
MLCON000017617,2005,3.45936E+11
MLCON000017618,2005,3.30711E+11
MLCON000017619,2005,3.0974E+11
MLCON000017620,2005,2.96662E+11
MLCON000017621,2005,3.82146E+11
MLCON000017622,2005,4.79551E+11
MLCON000017623,2005,4.90654E+11
MLCON000017624,2005,4.46778E+11
MLCON000017625,2005,3.46832E+11
MLCON000017626,2005,3.04927E+11
MLCON000017627,2005,2.76573E+11
MLCON000017628,2005,2.84342E+11
MLCON000017629,2005,3.15889E+11
MLCON000017630,2005,2.93024E+11
MLCON000017631,2005,2.83517E+11
MLCON000017632,2005,2.32499E+11
MLCON000017633,2005,2.17565E+11
MLCON000017634,2005,1.89849E+11
MLCON000018180,2005,58574200000
MLCON000018182,2005,55346300000
MLCON000018184,2005,53337300000
MLCON000018186,2005,49912200000
MLCON000018188,2005,45556500000
MLCON000018190,2005,52975300000
MLCON000018192,2005,48531600000
MLCON000018194,2005,45237700000
MLCON000018196,2005,40323500000
MLCON000018198,2005,38253300000
MLCON000018200,2005,34588700000
MLCON000018202,2005,32891400000
MLCON000018204,2005,32923700000
MLCON000018206,2005,30861900000
MLCON000018208,2005,27925981962
MLCON000018210,2005,24322327302
MLCON000018212,2005,21752852632
MLCON000018214,2005,19317528914
MLCON000018216,2005,18330286145
MLCON000018608,2005,3.81169E+11
MLCON000018609,2005,4.25835E+11
MLCON000018610,2005,3.91206E+11
MLCON000018611,2005,3.53287E+11
MLCON000018612,2005,3.35702E+11
MLCON000018613,2005,3.02091E+11
MLCON000018614,2005,2.74765E+11
MLCON000018615,2005,2.40712E+11
MLCON000018616,2005,2.35604E+11
MLCON000018617,2005,2.1767E+11
MLCON000018618,2005,2.01578E+11
MLCON000018619,2005,1.82644E+11
MLCON000018620,2005,2.08162E+11
MLCON000018621,2005,1.98008E+11
MLCON000018622,2005,1.72209E+11
MLCON000018623,2005,1.57411E+11
MLCON000018624,2005,1.43536E+11
MLCON000018625,2005,1.1827E+11
MLCON000018626,2005,1.25705E+11
MLCON000018627,2005,1.15833E+11
MLCON000018628,2005,1.28256E+11
MLCON000018631,2005,8.11526E+11
MLCON000018633,2005,8.06548E+11
MLCON000018635,2005,7.93967E+11
MLCON000018637,2005,7.68535E+11
MLCON000018639,2005,7.56199E+11
MLCON000018641,2005,7.38371E+11
MLCON000018643,2005,7.03535E+11
MLCON000018645,2005,6.82792E+11
MLCON000018647,2005,6.56877E+11
MLCON000018649,2005,6.05883E+11
MLCON000018651,2005,6.75557E+11
MLCON000018653,2005,6.54602E+11
MLCON000018655,2005,5.94984E+11
MLCON000018657,2005,5.45476E+11
MLCON000018659,2005,5.05466E+11
MLCON000018661,2005,4.63704E+11
MLCON000018663,2005,4.58063E+11
MLCON000018665,2005,4.53555E+11
MLCON000018667,2005,4.45804E+11
MLCON000018669,2005,4.37E+11
MLCON000018671,2005,4.4391E+11
MLCON000018673,2005,4.08146E+11
MLCON000018675,2005,3.62922E+11
MLCON000018677,2005,3.33613E+11
MLCON000002483,2006,1.67E+11
MLCON000002484,2006,1.66E+11
MLCON000002485,2006,1.62E+11
MLCON000002486,2006,1.64E+11
MLCON000002487,2006,1.70E+11
MLCON000002488,2006,1.66E+11
MLCON000002489,2006,1.57E+11
MLCON000002490,2006,1.66E+11
MLCON000002491,2006,1.61E+11
MLCON000002492,2006,1.53E+11
MLCON000002493,2006,1.34E+11
MLCON000002494,2006,1.36E+11
MLCON000002495,2006,1.32E+11
MLCON000002496,2006,1.30E+11
MLCON000002861,2006,1.47E+12
MLCON000002862,2006,1.45E+12
MLCON000002863,2006,1.26E+12
MLCON000002864,2006,1.12E+12
MLCON000002865,2006,1.13E+12
MLCON000002866,2006,1.15E+12
MLCON000002867,2006,1.23E+12
MLCON000002868,2006,1.24E+12
MLCON000002869,2006,1.09E+12
MLCON000002870,2006,1.29E+12
MLCON000002871,2006,1.26E+12
MLCON000002872,2006,1.09E+12
MLCON000002873,2006,1.13E+12
MLCON000002874,2006,1.18E+12
MLCON000002875,2006,1.16E+12
MLCON000006465,2006,2.24802E+11
MLCON000006466,2006,2.66786E+11
MLCON000006467,2006,2.58994E+11
MLCON000006468,2006,2.50516E+11
MLCON000006469,2006,2.43361E+11
MLCON000006470,2006,2.36412E+11
MLCON000006471,2006,2.29743E+11
MLCON000006472,2006,2.23166E+11
MLCON000006473,2006,2.17716E+11
MLCON000006474,2006,2.11898E+11
MLCON000006475,2006,2.067E+11
MLCON000006476,2006,2.01402E+11
MLCON000006477,2006,1.96363E+11
MLCON000006478,2006,1.85976E+11
MLCON000006479,2006,1.80244E+11
MLCON000006844,2006,1.21816E+13
MLCON000006845,2006,1.2431E+13
MLCON000006846,2006,1.21094E+13
MLCON000006847,2006,1.13692E+13
MLCON000006848,2006,1.05181E+13
MLCON000006849,2006,9.76635E+12
MLCON000006850,2006,9.434E+12
MLCON000006851,2006,8.97781E+12
MLCON000006852,2006,8.71131E+12
MLCON000006853,2006,8.27313E+12
MLCON000006854,2006,7.95144E+12
MLCON000006855,2006,7.80548E+12
MLCON000006856,2006,7.73219E+12
MLCON000006857,2006,7.50316E+12
MLCON000006858,2006,7.23694E+12
MLCON000010451,2006,3.14084E+11
MLCON000010452,2006,3.69053E+11
MLCON000010453,2006,3.58261E+11
MLCON000010454,2006,3.45279E+11
MLCON000010455,2006,3.32594E+11
MLCON000010456,2006,3.20301E+11
MLCON000010457,2006,3.09311E+11
MLCON000010458,2006,2.98146E+11
MLCON000010459,2006,2.88453E+11
MLCON000010460,2006,2.78709E+11
MLCON000010461,2006,2.6779E+11
MLCON000010462,2006,2.5656E+11
MLCON000010463,2006,2.48328E+11
MLCON000010464,2006,2.35634E+11
MLCON000010465,2006,2.2287E+11
MLCON000010830,2006,1.33326E+13
MLCON000010831,2006,1.32629E+13
MLCON000010832,2006,1.3133E+13
MLCON000010833,2006,1.24088E+13
MLCON000010834,2006,1.17558E+13
MLCON000010835,2006,1.11401E+13
MLCON000010836,2006,1.06369E+13
MLCON000010837,2006,1.01619E+13
MLCON000010838,2006,9.73391E+12
MLCON000010839,2006,9.4041E+12
MLCON000010840,2006,9.15255E+12
MLCON000010841,2006,9.00783E+12
MLCON000010842,2006,8.75978E+12
MLCON000010843,2006,8.61323E+12
MLCON000010844,2006,8.21616E+12
MLCON000014764,2006,2.03388E+12
MLCON000014765,2006,2.03112E+12
MLCON000014766,2006,2.29585E+12
MLCON000014767,2006,2.07372E+12
MLCON000014768,2006,1.888E+12
MLCON000014769,2006,1.76E+12
MLCON000014770,2006,1.53645E+12
MLCON000014771,2006,1.49524E+12
MLCON000014772,2006,1.45483E+12
MLCON000014773,2006,1.41878E+12
MLCON000014774,2006,1.52065E+12
MLCON000014775,2006,1.62695E+12
MLCON000014776,2006,1.70034E+12
MLCON000014777,2006,1.62961E+12
MLCON000014778,2006,1.58835E+12
MLCON000018300,2006,1.41636E+11
MLCON000018301,2006,1.99268E+11
MLCON000018302,2006,1.95138E+11
MLCON000018303,2006,1.95573E+11
MLCON000018304,2006,1.91358E+11
MLCON000018305,2006,1.86484E+11
MLCON000018306,2006,1.71842E+11
MLCON000018307,2006,1.65933E+11
MLCON000018308,2006,1.66813E+11
MLCON000018309,2006,1.64543E+11
MLCON000018310,2006,1.54895E+11
MLCON000018311,2006,1.4174E+11
MLCON000018312,2006,1.59181E+11
MLCON000018313,2006,1.5701E+11
MLCON000018314,2006,1.52931E+11
MLCON000018679,2006,2.35295E+12
MLCON000018680,2006,2.64634E+12
MLCON000018681,2006,2.53612E+12
MLCON000018682,2006,2.15578E+12
MLCON000018683,2006,1.77923E+12
MLCON000018684,2006,1.53353E+12
MLCON000018685,2006,1.55858E+12
MLCON000018686,2006,1.55463E+12
MLCON000018687,2006,1.52699E+12
MLCON000018688,2006,1.57577E+12
MLCON000018689,2006,1.57765E+12
MLCON000018690,2006,1.51193E+12
MLCON000018691,2006,1.79789E+12
MLCON000018692,2006,1.69834E+12
MLCON000018693,2006,1.7704E+12
MLCON000000584,2007,5.88E+11
MLCON000000586,2007,5.82E+11
MLCON000000588,2007,5.76E+11
MLCON000000590,2007,5.57E+11
MLCON000000592,2007,5.25E+11
MLCON000000594,2007,5.12E+11
MLCON000000596,2007,4.99E+11
MLCON000000598,2007,4.76E+11
MLCON000000600,2007,4.46E+11
MLCON000000602,2007,5.13E+11
MLCON000000604,2007,5.37E+11
MLCON000000606,2007,5.31E+11
MLCON000000608,2007,5.27E+11
MLCON000000610,2007,5.15E+11
MLCON000000612,2007,4.88E+11
MLCON000000614,2007,4.97E+11
MLCON000000616,2007,4.91E+11
MLCON000000618,2007,5.06E+11
MLCON000000620,2007,4.64E+11
MLCON000000622,2007,4.19E+11
MLCON000000624,2007,3.82E+11
MLCON000000626,2007,3.52E+11
MLCON000000628,2007,3.33E+11
MLCON000000630,2007,3.06E+11
MLCON000000631,2007,2.71E+11
MLCON000000632,2007,2.45E+11
MLCON000000633,2007,2.28E+11
MLCON000000634,2007,2.24E+11
MLCON000000635,2007,2.14E+11
MLCON000000636,2007,2.13E+11
MLCON000000637,2007,1.95E+11
MLCON000000638,2007,1.89E+11
MLCON000000639,2007,1.81E+11
MLCON000000640,2007,1.73E+11
MLCON000000641,2007,1.46E+11
MLCON000000642,2007,1.38E+11
MLCON000000643,2007,1.40E+11
MLCON000000644,2007,1.38E+11
MLCON000000645,2007,1.36E+11
MLCON000000646,2007,1.31E+11
MLCON000000647,2007,1.20E+11
MLCON000000648,2007,1.12E+11
MLCON000000649,2007,1.04E+11
MLCON000000650,2007,1.14E+11
MLCON000000651,2007,1.19E+11
MLCON000000652,2007,1.08E+11
MLCON000000653,2007,99775186506
MLCON000000654,2007,95327967097
MLCON000001368,2007,4.63E+11
MLCON000001369,2007,6.64E+11
MLCON000001370,2007,6.54E+11
MLCON000001371,2007,6.17E+11
MLCON000001372,2007,5.88E+11
MLCON000001373,2007,5.47E+11
MLCON000001374,2007,5.31E+11
MLCON000001375,2007,4.88E+11
MLCON000001376,2007,4.48E+11
MLCON000001377,2007,4.24E+11
MLCON000001378,2007,3.95E+11
MLCON000001379,2007,3.41E+11
MLCON000001380,2007,3.72E+11
MLCON000001381,2007,3.90E+11
MLCON000001382,2007,20582165000
MLCON000001383,2007,19858209000
MLCON000001384,2007,19631647000
MLCON000001385,2007,19491882000
MLCON000001386,2007,19218768000
MLCON000001387,2007,19342036000
MLCON000001388,2007,18210280000
MLCON000001389,2007,17756018000
MLCON000001390,2007,16835682000
MLCON000001391,2007,15932657000
MLCON000001392,2007,15970518000
MLCON000001393,2007,16773701000
MLCON000001394,2007,16287685000
MLCON000001395,2007,16284882000
MLCON000001396,2007,15201615000
MLCON000001397,2007,13993547000
MLCON000001398,2007,11942090000
MLCON000001399,2007,11138952000
MLCON000001400,2007,11069900000
MLCON000001401,2007,11248430000
MLCON000001402,2007,10970207000
MLCON000001403,2007,10192439000
MLCON000001404,2007,10699220000
MLCON000001405,2007,10000584000
MLCON000001406,2007,10217459000
MLCON000001407,2007,9258397000
MLCON000001408,2007,8201133000
MLCON000001409,2007,7722134000
MLCON000001410,2007,7318430000
MLCON000001411,2007,6272493000
MLCON000001412,2007,6233251000
MLCON000001413,2007,6151240000
MLCON000001414,2007,4476249000
MLCON000001415,2007,4981235000
MLCON000001416,2007,4462786000
MLCON000001417,2007,4152296000
MLCON000001418,2007,4041526000
MLCON000001419,2007,4111267000
MLCON000001420,2007,4322988000
MLCON000001421,2007,4286848000
MLCON000001422,2007,4270685000
MLCON000001423,2007,4150228000
MLCON000001424,2007,3898141000
MLCON000001425,2007,3841416000
MLCON000001426,2007,3742919000
MLCON000001427,2007,4636253000
MLCON000001428,2007,3777760000
MLCON000001429,2007,1793537000
MLCON000001430,2007,986820000
MLCON000001431,2007,892850000
MLCON000001432,2007,891178000
MLCON000001433,2007,1014995000
MLCON000001434,2007,988751000
MLCON000001435,2007,921607000
MLCON000001436,2007,888024000
MLCON000002599,2007,3.88E+11
MLCON000002600,2007,4.57E+11
MLCON000002601,2007,4.20E+11
MLCON000002602,2007,3.98E+11
MLCON000002603,2007,3.64E+11
MLCON000002604,2007,3.38E+11
MLCON000002605,2007,3.21E+11
MLCON000002606,2007,2.96E+11
MLCON000002607,2007,2.92E+11
MLCON000002608,2007,2.67E+11
MLCON000002609,2007,2.47E+11
MLCON000002610,2007,2.33E+11
MLCON000002611,2007,2.18E+11
MLCON000002612,2007,2.24E+11
MLCON000002890,2007,1.19E+11
MLCON000002891,2007,1.47E+11
MLCON000002892,2007,1.48E+11
MLCON000002893,2007,1.43E+11
MLCON000002894,2007,1.31E+11
MLCON000002895,2007,1.18E+11
MLCON000002896,2007,1.13E+11
MLCON000002897,2007,1.17E+11
MLCON000002898,2007,1.18E+11
MLCON000002899,2007,1.14E+11
MLCON000002900,2007,1.08E+11
MLCON000002901,2007,1.05E+11
MLCON000002902,2007,1.09E+11
MLCON000002903,2007,1.01E+11
MLCON000002904,2007,94480000000
MLCON000002905,2007,93376000000
MLCON000002906,2007,81793000000
MLCON000002907,2007,71301000000
MLCON000002908,2007,67056000000
MLCON000002909,2007,62192000000
MLCON000002910,2007,58232000000
MLCON000002911,2007,54019000000
MLCON000002912,2007,50511000000
MLCON000002913,2007,47454000000
MLCON000002914,2007,41958000000
MLCON000002915,2007,38529000000
MLCON000004566,2007,1.44431E+12
MLCON000004568,2007,1.40095E+12
MLCON000004570,2007,1.36977E+12
MLCON000004572,2007,1.34276E+12
MLCON000004574,2007,1.31578E+12
MLCON000004576,2007,1.2941E+12
MLCON000004578,2007,1.27398E+12
MLCON000004580,2007,1.24874E+12
MLCON000004582,2007,1.20995E+12
MLCON000004584,2007,1.20103E+12
MLCON000004586,2007,1.16406E+12
MLCON000004588,2007,1.12085E+12
MLCON000004590,2007,1.07984E+12
MLCON000004592,2007,1.04663E+12
MLCON000004594,2007,1.01882E+12
MLCON000004596,2007,9.91202E+11
MLCON000004598,2007,9.5739E+11
MLCON000004600,2007,9.32306E+11
MLCON000004602,2007,8.97327E+11
MLCON000004604,2007,8.6714E+11
MLCON000004606,2007,8.45746E+11
MLCON000004608,2007,8.17816E+11
MLCON000004610,2007,8.04964E+11
MLCON000004612,2007,7.91098E+11
MLCON000004613,2007,7.77951E+11
MLCON000004614,2007,7.68534E+11
MLCON000004615,2007,7.58893E+11
MLCON000004616,2007,7.59582E+11
MLCON000004617,2007,7.45418E+11
MLCON000004618,2007,7.21994E+11
MLCON000004619,2007,6.92699E+11
MLCON000004620,2007,6.71559E+11
MLCON000004621,2007,6.52032E+11
MLCON000004622,2007,6.23418E+11
MLCON000004623,2007,6.05703E+11
MLCON000004624,2007,5.93372E+11
MLCON000004625,2007,6.00996E+11
MLCON000004626,2007,5.94655E+11
MLCON000004627,2007,5.81927E+11
MLCON000004628,2007,5.70877E+11
MLCON000004629,2007,5.56243E+11
MLCON000004630,2007,5.38272E+11
MLCON000004631,2007,5.16604E+11
MLCON000004632,2007,4.93828E+11
MLCON000004633,2007,4.68671E+11
MLCON000004634,2007,4.41417E+11
MLCON000004635,2007,4.17068E+11
MLCON000004636,2007,3.95328E+11
MLCON000005350,2007,1.9907E+12
MLCON000005351,2007,2.04227E+12
MLCON000005352,2007,1.94876E+12
MLCON000005353,2007,1.8492E+12
MLCON000005354,2007,1.77851E+12
MLCON000005355,2007,1.68443E+12
MLCON000005356,2007,1.58181E+12
MLCON000005357,2007,1.50366E+12
MLCON000005358,2007,1.46474E+12
MLCON000005359,2007,1.4307E+12
MLCON000005360,2007,1.38138E+12
MLCON000005361,2007,1.29523E+12
MLCON000005362,2007,1.22771E+12
MLCON000005363,2007,1.16778E+12
MLCON000005364,2007,55560917000
MLCON000005365,2007,55654230000
MLCON000005366,2007,54367562000
MLCON000005367,2007,52465463000
MLCON000005368,2007,53521043000
MLCON000005369,2007,53341164000
