Metric_id,Country or Area,M49 code,ISO-alpha3 code,Year_id,Year,Value_id,Value,category,Gender,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
T000000229,Cyprus,196,CYP,2001,01/01/2001,229,6994.275733,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000230,Cyprus,196,CYP,2000,01/01/2000,230,7120.330323,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000231,Cyprus,196,CYP,1999,01/01/1999,231,6873.949865,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000232,Cyprus,196,CYP,1998,01/01/1998,232,6607.265818,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000233,Cyprus,196,CYP,1997,01/01/1997,233,6310.214428,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000234,Cyprus,196,CYP,1996,01/01/1996,234,6222.419468,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000235,Cyprus,196,CYP,1995,01/01/1995,235,5872.254111,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000236,Cyprus,196,CYP,1994,01/01/1994,236,6000.649034,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000237,Cyprus,196,CYP,1993,01/01/1993,237,5759.258326,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000238,Cyprus,196,CYP,1992,01/01/1992,238,5515.862832,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000239,Cyprus,196,CYP,1991,01/01/1991,239,5141.17979,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000240,Cyprus,196,CYP,1990,01/01/1990,240,4651.68041,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000241,Czechia,203,CZE,2019,01/01/2019,241,100812.3446,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000242,Czechia,203,CZE,2018,01/01/2018,242,106131.6001,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000243,Czechia,203,CZE,2017,01/01/2017,243,107612.7914,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000244,Czechia,203,CZE,2016,01/01/2016,244,106685.4407,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000245,Czechia,203,CZE,2015,01/01/2015,245,104864.6047,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000246,Czechia,203,CZE,2014,01/01/2014,246,104094.9,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000247,Czechia,203,CZE,2013,01/01/2013,247,106525.8025,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000248,Czechia,203,CZE,2012,01/01/2012,248,111289.3623,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000249,Czechia,203,CZE,2011,01/01/2011,249,115167.624,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000250,Czechia,203,CZE,2010,01/01/2010,250,117603.4333,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000251,Czechia,203,CZE,2009,01/01/2009,251,115238.7932,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000252,Czechia,203,CZE,2008,01/01/2008,252,122995.0545,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000253,Czechia,203,CZE,2007,01/01/2007,253,128307.1996,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000254,Czechia,203,CZE,2006,01/01/2006,254,126493.4577,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000255,Czechia,203,CZE,2005,01/01/2005,255,125678.6211,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000256,Czechia,203,CZE,2004,01/01/2004,256,128169.2187,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000257,Czechia,203,CZE,2003,01/01/2003,257,127413.4141,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000258,Czechia,203,CZE,2002,01/01/2002,258,123940.0883,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000259,Czechia,203,CZE,2001,01/01/2001,259,127024.2882,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000260,Czechia,203,CZE,2000,01/01/2000,260,127127.4228,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000261,Czechia,203,CZE,1999,01/01/1999,261,116614.3265,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000262,Czechia,203,CZE,1998,01/01/1998,262,125308.9692,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000263,Czechia,203,CZE,1997,01/01/1997,263,130725.0103,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000264,Czechia,203,CZE,1996,01/01/1996,264,134954.5558,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000265,Czechia,203,CZE,1995,01/01/1995,265,131600.5124,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000266,Czechia,203,CZE,1994,01/01/1994,266,132370.3508,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000267,Czechia,203,CZE,1993,01/01/1993,267,138634.2686,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000268,Czechia,203,CZE,1992,01/01/1992,268,144616.9419,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000269,Czechia,203,CZE,1991,01/01/1991,269,148892.387,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000270,Czechia,203,CZE,1990,01/01/1990,270,164202.7097,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000271,Denmark,208,DNK,2019,01/01/2019,271,32540.49968,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000272,Denmark,208,DNK,2018,01/01/2018,272,36266.93426,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000273,Denmark,208,DNK,2017,01/01/2017,273,36235.17117,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000274,Denmark,208,DNK,2016,01/01/2016,274,38324.65149,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000275,Denmark,208,DNK,2015,01/01/2015,275,36517.2476,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000276,Denmark,208,DNK,2014,01/01/2014,276,38883.72665,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000277,Denmark,208,DNK,2013,01/01/2013,277,43096.58708,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000278,Denmark,208,DNK,2012,01/01/2012,278,41235.64408,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000279,Denmark,208,DNK,2011,01/01/2011,279,45671.15191,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000280,Denmark,208,DNK,2010,01/01/2010,280,50697.42035,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000281,Denmark,208,DNK,2009,01/01/2009,281,50180.88145,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000282,Denmark,208,DNK,2008,01/01/2008,282,52638.14321,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000283,Denmark,208,DNK,2007,01/01/2007,283,56116.56417,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000284,Denmark,208,DNK,2006,01/01/2006,284,60871.44884,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000285,Denmark,208,DNK,2005,01/01/2005,285,52944.2916,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000286,Denmark,208,DNK,2004,01/01/2004,286,56511.35355,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000287,Denmark,208,DNK,2003,01/01/2003,287,62069.75345,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000288,Denmark,208,DNK,2002,01/01/2002,288,56907.25804,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000289,Denmark,208,DNK,2001,01/01/2001,289,57337.88159,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000290,Denmark,208,DNK,2000,01/01/2000,290,55626.00814,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000291,Denmark,208,DNK,1999,01/01/1999,291,59860.04154,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000292,Denmark,208,DNK,1998,01/01/1998,292,62416.55602,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000293,Denmark,208,DNK,1997,01/01/1997,293,66625.72119,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000294,Denmark,208,DNK,1996,01/01/1996,294,76009.90132,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000295,Denmark,208,DNK,1995,01/01/1995,295,62677.37619,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000296,Denmark,208,DNK,1994,01/01/1994,296,65719.60324,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000297,Denmark,208,DNK,1993,01/01/1993,297,61701.25424,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000298,Denmark,208,DNK,1992,01/01/1992,298,59615.21451,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000299,Denmark,208,DNK,1991,01/01/1991,299,65448.50135,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000300,Denmark,208,DNK,1990,01/01/1990,300,54867.28346,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000301,Estonia,233,EST,2019,01/01/2019,301,12380.31702,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000302,Estonia,233,EST,2018,01/01/2018,302,17944.52039,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000303,Estonia,233,EST,2017,01/01/2017,303,18788.48986,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000304,Estonia,233,EST,2016,01/01/2016,304,17567.31836,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000305,Estonia,233,EST,2015,01/01/2015,305,15859.41485,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000306,Estonia,233,EST,2014,01/01/2014,306,18885.24131,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000307,Estonia,233,EST,2013,01/01/2013,307,19737.85739,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000308,Estonia,233,EST,2012,01/01/2012,308,17846.30513,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000309,Estonia,233,EST,2011,01/01/2011,309,19090.90398,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000310,Estonia,233,EST,2010,01/01/2010,310,18995.2515,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000311,Estonia,233,EST,2009,01/01/2009,311,14488.94498,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000312,Estonia,233,EST,2008,01/01/2008,312,17875.3864,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000313,Estonia,233,EST,2007,01/01/2007,313,20021.74919,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000314,Estonia,233,EST,2006,01/01/2006,314,16502.33574,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000315,Estonia,233,EST,2005,01/01/2005,315,17156.15412,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000316,Estonia,233,EST,2004,01/01/2004,316,17367.83481,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000317,Estonia,233,EST,2003,01/01/2003,317,17234.69339,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000318,Estonia,233,EST,2002,01/01/2002,318,15348.89311,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000319,Estonia,233,EST,2001,01/01/2001,319,15866.33215,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000320,Estonia,233,EST,2000,01/01/2000,320,15485.18709,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000321,Estonia,233,EST,1999,01/01/1999,321,15911.69361,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000322,Estonia,233,EST,1998,01/01/1998,322,16916.90769,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000323,Estonia,233,EST,1997,01/01/1997,323,18645.05262,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000324,Estonia,233,EST,1996,01/01/1996,324,19134.48231,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000325,Estonia,233,EST,1995,01/01/1995,325,18212.94986,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000326,Estonia,233,EST,1994,01/01/1994,326,20036.42454,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000327,Estonia,233,EST,1993,01/01/1993,327,19403.6768,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000328,Estonia,233,EST,1992,01/01/1992,328,24355.25884,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000329,Estonia,233,EST,1991,01/01/1991,329,33823.32503,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000330,Estonia,233,EST,1990,01/01/1990,330,37649.83924,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000331,European Union,231,ETH,2019,01/01/2019,331,3288082.112,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000332,European Union,231,ETH,2018,01/01/2018,332,3438423.929,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000333,European Union,231,ETH,2017,01/01/2017,333,3517833.237,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000334,European Union,231,ETH,2016,01/01/2016,334,3505616.489,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000335,European Union,231,ETH,2015,01/01/2015,335,3521835.2,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000336,European Union,231,ETH,2014,01/01/2014,336,3484463.16,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000337,European Union,231,ETH,2013,01/01/2013,337,3659309.073,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000338,European Union,231,ETH,2012,01/01/2012,338,3750325.314,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000339,European Union,231,ETH,2011,01/01/2011,339,3805996.643,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000340,European Union,231,ETH,2010,01/01/2010,340,3947306.286,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000341,European Union,231,ETH,2009,01/01/2009,341,3827875.371,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000342,European Union,231,ETH,2008,01/01/2008,342,4171588.071,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000343,European Union,231,ETH,2007,01/01/2007,343,4271310.213,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000344,European Union,231,ETH,2006,01/01/2006,344,4321276.562,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000345,European Union,231,ETH,2005,01/01/2005,345,4313812.343,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000346,European Union,231,ETH,2004,01/01/2004,346,4337127.693,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000347,European Union,231,ETH,2003,01/01/2003,347,4324283.869,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000348,European Union,231,ETH,2002,01/01/2002,348,4228055.659,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000349,European Union,231,ETH,2001,01/01/2001,349,4243231.685,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000350,European Union,231,ETH,2000,01/01/2000,350,4176879.51,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000351,European Union,231,ETH,1999,01/01/1999,351,4158823.475,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000352,European Union,231,ETH,1998,01/01/1998,352,4221162.275,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000353,European Union,231,ETH,1997,01/01/1997,353,4223649.876,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000354,European Union,231,ETH,1996,01/01/1996,354,4316004.388,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000355,European Union,231,ETH,1995,01/01/1995,355,4209475.022,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000356,European Union,231,ETH,1994,01/01/1994,356,4170536.326,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000357,European Union,231,ETH,1993,01/01/1993,357,4198906.478,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000358,European Union,231,ETH,1992,01/01/1992,358,4283182.054,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000359,European Union,231,ETH,1991,01/01/1991,359,4421858.459,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000360,European Union,231,ETH,1990,01/01/1990,360,4485268.827,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000361,Finland,246,FIN,2019,01/01/2019,361,42546.04229,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000362,Finland,246,FIN,2018,01/01/2018,362,45848.98173,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000363,Finland,246,FIN,2017,01/01/2017,363,44652.05625,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000364,Finland,246,FIN,2016,01/01/2016,364,47229.21355,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000365,Finland,246,FIN,2015,01/01/2015,365,44126.33319,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000366,Finland,246,FIN,2014,01/01/2014,366,47644.67126,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000367,Finland,246,FIN,2013,01/01/2013,367,51728.11312,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000368,Finland,246,FIN,2012,01/01/2012,368,51229.34178,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000369,Finland,246,FIN,2011,01/01/2011,369,56666.64945,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000370,Finland,246,FIN,2010,01/01/2010,370,64103.39843,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000371,Finland,246,FIN,2009,01/01/2009,371,55936.52112,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000372,Finland,246,FIN,2008,01/01/2008,372,58616.61943,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000373,Finland,246,FIN,2007,01/01/2007,373,66765.40232,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000374,Finland,246,FIN,2006,01/01/2006,374,68389.14746,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000375,Finland,246,FIN,2005,01/01/2005,375,57047.26292,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000376,Finland,246,FIN,2004,01/01/2004,376,68960.7076,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000377,Finland,246,FIN,2003,01/01/2003,377,72657.79621,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000378,Finland,246,FIN,2002,01/01/2002,378,65059.82259,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000379,Finland,246,FIN,2001,01/01/2001,379,62536.13227,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000380,Finland,246,FIN,2000,01/01/2000,380,57038.19787,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000381,Finland,246,FIN,1999,01/01/1999,381,58891.93516,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000382,Finland,246,FIN,1998,01/01/1998,382,59369.60347,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000383,Finland,246,FIN,1997,01/01/1997,383,62719.21349,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000384,Finland,246,FIN,1996,01/01/1996,384,64056.52894,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000385,Finland,246,FIN,1995,01/01/1995,385,58139.98328,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000386,Finland,246,FIN,1994,01/01/1994,386,61711.04242,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000387,Finland,246,FIN,1993,01/01/1993,387,56348.15439,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000388,Finland,246,FIN,1992,01/01/1992,388,54284.40265,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000389,Finland,246,FIN,1991,01/01/1991,389,55230.40408,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000390,Finland,246,FIN,1990,01/01/1990,390,56968.37955,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000391,France,250,FRA,2019,01/01/2019,391,332503.4159,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000392,France,250,FRA,2018,01/01/2018,392,338989.7484,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000393,France,250,FRA,2017,01/01/2017,393,353366.9406,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000394,France,250,FRA,2016,01/01/2016,394,350066.7162,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000395,France,250,FRA,2015,01/01/2015,395,345684.6862,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000396,France,250,FRA,2014,01/01/2014,396,341529.4722,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000397,France,250,FRA,2013,01/01/2013,397,372345.2955,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000398,France,250,FRA,2012,01/01/2012,398,370713.9939,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000399,France,250,FRA,2011,01/01/2011,399,368643.0941,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000400,France,250,FRA,2010,01/01/2010,400,391248.6999,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000401,France,250,FRA,2009,01/01/2009,401,382594.5241,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000402,France,250,FRA,2008,01/01/2008,402,401487.6016,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000403,France,250,FRA,2007,01/01/2007,403,408920.4667,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000404,France,250,FRA,2006,01/01/2006,404,418929.2132,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000405,France,250,FRA,2005,01/01/2005,405,428636.8724,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000406,France,250,FRA,2004,01/01/2004,406,425626.9452,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000407,France,250,FRA,2003,01/01/2003,407,424006.4867,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000408,France,250,FRA,2002,01/01/2002,408,417929.0961,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000409,France,250,FRA,2001,01/01/2001,409,422024.6079,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000410,France,250,FRA,2000,01/01/2000,410,416850.0813,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000411,France,250,FRA,1999,01/01/1999,411,422082.3416,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000412,France,250,FRA,1998,01/01/1998,412,424187.1585,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000413,France,250,FRA,1997,01/01/1997,413,405047.4295,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000414,France,250,FRA,1996,01/01/1996,414,411902.6112,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000415,France,250,FRA,1995,01/01/1995,415,395370.7867,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000416,France,250,FRA,1994,01/01/1994,416,389918.3156,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000417,France,250,FRA,1993,01/01/1993,417,396287.2145,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000418,France,250,FRA,1992,01/01/1992,418,415122.4178,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000419,France,250,FRA,1991,01/01/1991,419,424882.2306,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000420,France,250,FRA,1990,01/01/1990,420,400186.1744,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000421,Germany,276,DEU,2019,01/01/2019,421,711427.8087,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000422,Germany,276,DEU,2018,01/01/2018,422,754111.6065,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000423,Germany,276,DEU,2017,01/01/2017,423,785882.9184,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000424,Germany,276,DEU,2016,01/01/2016,424,800686.632,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000425,Germany,276,DEU,2015,01/01/2015,425,795610.2146,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000426,Germany,276,DEU,2014,01/01/2014,426,792587.7703,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000427,Germany,276,DEU,2013,01/01/2013,427,831453.8381,CO2,None,Absolute,CO2,No,Not Specified,0,130
T000000428,Germany,276,DEU,2012,01/01/2012,428,813984.6545,CO2,None,Absolute,CO2,No,Not Specified,0,130
