Gender,Year,Year_Date_Time,Count,EventID,Country_code,Crime_type,Country,Region,Subregion,Region Code,Subregion Code,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
Female,2016,01/01/2016,48,J000003413,558,Homicide,Nicaragua,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,11,J000003414,578,Homicide,Norway,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,44,J000003415,591,Homicide,Panama,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,55,J000003416,600,Homicide,Paraguay,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,517,J000003417,604,Homicide,Peru,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,940,J000003418,608,Homicide,Philippines,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,71,J000003419,616,Homicide,Poland,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,56,J000003420,630,Homicide,Puerto Rico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,91,J000003421,642,Homicide,Romania,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,4152,J000003422,643,Homicide,Russian Federation,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,2,J000003423,659,Homicide,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,2,J000003424,662,Homicide,Saint Lucia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,4,J000003425,670,Homicide,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,41,J000003426,688,Homicide,Serbia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,7,J000003427,702,Homicide,Singapore,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,20,J000003428,703,Homicide,Slovakia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,2,J000003429,705,Homicide,Slovenia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,2639,J000003430,710,Homicide,South Africa,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,113,J000003431,724,Homicide,Spain,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,16,J000003432,740,Homicide,Suriname,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,29,J000003433,752,Homicide,Sweden,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,25,J000003434,756,Homicide,Switzerland,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,441,J000003435,792,Homicide,Turkey,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,911,J000003436,800,Homicide,Uganda,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,6,J000003437,807,Homicide,North Macedonia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,3716,J000003438,840,Homicide,United States of America,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,42,J000003439,858,Homicide,Uruguay,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,258,J000003440,860,Homicide,Uzbekistan,Asia,Central Asia,142,143,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,806,J000003441,862,Homicide,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2016,01/01/2016,11,J000003442,344,Homicide,China- Hong Kong SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,133,J000003443,4,Homicide,Afghanistan,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,13,J000003444,8,Homicide,Albania,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,2,J000003445,28,Homicide,Antigua and Barbuda,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,77,J000003446,31,Homicide,Azerbaijan,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,408,J000003447,32,Homicide,Argentina,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,63,J000003448,36,Homicide,Australia,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,37,J000003449,40,Homicide,Austria,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,6,J000003450,44,Homicide,Bahamas,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,1,J000003451,48,Homicide,Bahrain,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,11,J000003452,51,Homicide,Armenia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,2,J000003453,52,Homicide,Barbados,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,0,J000003454,60,Homicide,Bermuda,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,4,J000003455,64,Homicide,Bhutan,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,228,J000003456,68,Homicide,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,10,J000003457,70,Homicide,Bosnia and Herzegovina,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,4928,J000003458,76,Homicide,Brazil,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,11,J000003459,84,Homicide,Belize,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,35,J000003460,100,Homicide,Bulgaria,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,94,J000003461,112,Homicide,Belarus,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,173,J000003462,124,Homicide,Canada,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,6,J000003463,132,Homicide,Cabo Verde,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,87,J000003464,144,Homicide,Sri Lanka,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,106,J000003465,152,Homicide,Chile,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,1077,J000003466,170,Homicide,Colombia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,58,J000003467,188,Homicide,Costa Rica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,18,J000003468,191,Homicide,Croatia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,0,J000003469,196,Homicide,Cyprus,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,30,J000003470,203,Homicide,Czechia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,20,J000003471,208,Homicide,Denmark,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,2,J000003472,212,Homicide,Dominica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,191,J000003473,214,Homicide,Dominican Republic,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,198,J000003474,218,Homicide,Ecuador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,469,J000003475,222,Homicide,El Salvador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,8,J000003476,233,Homicide,Estonia,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,30,J000003477,246,Homicide,Finland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,279,J000003478,250,Homicide,France,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,21,J000003479,268,Homicide,Georgia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,5,J000003480,275,Homicide,State of Palestine,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,380,J000003481,276,Homicide,Germany,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,23,J000003482,300,Homicide,Greece,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,2,J000003483,308,Homicide,Grenada,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,21,J000003484,328,Homicide,Guyana,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,391,J000003485,340,Homicide,Honduras,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,72,J000003486,348,Homicide,Hungary,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,2,J000003487,352,Homicide,Iceland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,17327,J000003488,356,Homicide,India,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,15,J000003489,372,Homicide,Ireland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,23,J000003490,376,Homicide,Israel,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,132,J000003491,380,Homicide,Italy,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,13,J000003492,383,Homicide,Kosovo under UNSCR 1244,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,160,J000003493,388,Homicide,Jamaica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,173,J000003494,392,Homicide,Japan,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,221,J000003495,398,Homicide,Kazakhstan,Asia,Central Asia,142,143,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,33,J000003496,400,Homicide,Jordan,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,433,J000003497,404,Homicide,Kenya,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,153,J000003498,410,Homicide,Republic of Korea,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,42,J000003499,428,Homicide,Latvia,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,1,J000003500,438,Homicide,Liechtenstein,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,48,J000003501,440,Homicide,Lithuania,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,2,J000003502,446,Homicide,China Macao SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,5,J000003503,462,Homicide,Maldives,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,1,J000003504,470,Homicide,Malta,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,13,J000003505,480,Homicide,Mauritius,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,3430,J000003506,484,Homicide,Mexico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,45,J000003507,496,Homicide,Mongolia,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,36,J000003508,498,Homicide,Republic of Moldova,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,4,J000003509,499,Homicide,Montenegro,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,113,J000003510,504,Homicide,Morocco,Africa,Northern Africa,2,15,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,4,J000003511,512,Homicide,Oman,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,43,J000003512,528,Homicide,Netherlands,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,13,J000003513,554,Homicide,New Zealand,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,58,J000003514,558,Homicide,Nicaragua,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,13,J000003515,578,Homicide,Norway,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,43,J000003516,591,Homicide,Panama,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,57,J000003517,600,Homicide,Paraguay,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,684,J000003518,608,Homicide,Philippines,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,94,J000003519,616,Homicide,Poland,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,34,J000003520,630,Homicide,Puerto Rico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,89,J000003521,642,Homicide,Romania,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,3484,J000003522,643,Homicide,Russian Federation,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,3,J000003523,659,Homicide,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,4,J000003524,662,Homicide,Saint Lucia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,5,J000003525,670,Homicide,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,29,J000003526,688,Homicide,Serbia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,5,J000003527,702,Homicide,Singapore,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,19,J000003528,703,Homicide,Slovakia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,9,J000003529,705,Homicide,Slovenia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,2930,J000003530,710,Homicide,South Africa,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,113,J000003531,724,Homicide,Spain,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,11,J000003532,740,Homicide,Suriname,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,27,J000003533,752,Homicide,Sweden,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,20,J000003534,756,Homicide,Switzerland,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,424,J000003535,792,Homicide,Turkey,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,834,J000003536,800,Homicide,Uganda,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,461,J000003537,804,Homicide,Ukraine,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,4,J000003538,807,Homicide,North Macedonia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,3691,J000003539,840,Homicide,United States of America,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,55,J000003540,858,Homicide,Uruguay,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,205,J000003541,860,Homicide,Uzbekistan,Asia,Central Asia,142,143,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,788,J000003542,862,Homicide,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2017,01/01/2017,15,J000003543,344,Homicide,China- Hong Kong SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,153,J000003544,4,Homicide,Afghanistan,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,15,J000003545,8,Homicide,Albania,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,3,J000003546,28,Homicide,Antigua and Barbuda,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,66,J000003547,31,Homicide,Azerbaijan,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,399,J000003548,32,Homicide,Argentina,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,84,J000003549,36,Homicide,Australia,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,44,J000003550,40,Homicide,Austria,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,3,J000003551,44,Homicide,Bahamas,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,0,J000003552,48,Homicide,Bahrain,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,11,J000003553,51,Homicide,Armenia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,4,J000003554,52,Homicide,Barbados,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,2,J000003555,64,Homicide,Bhutan,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,205,J000003556,68,Homicide,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,8,J000003557,70,Homicide,Bosnia and Herzegovina,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,4512,J000003558,76,Homicide,Brazil,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,19,J000003559,84,Homicide,Belize,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,38,J000003560,100,Homicide,Bulgaria,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,84,J000003561,112,Homicide,Belarus,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,10,J000003562,132,Homicide,Cabo Verde,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,103,J000003563,144,Homicide,Sri Lanka,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,94,J000003564,152,Homicide,Chile,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,1060,J000003565,170,Homicide,Colombia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,65,J000003566,188,Homicide,Costa Rica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,8,J000003567,191,Homicide,Croatia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,6,J000003568,196,Homicide,Cyprus,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,20,J000003569,208,Homicide,Denmark,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,2,J000003570,212,Homicide,Dominica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,152,J000003571,214,Homicide,Dominican Republic,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,139,J000003572,218,Homicide,Ecuador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,386,J000003573,222,Homicide,El Salvador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,5,J000003574,233,Homicide,Estonia,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,24,J000003575,246,Homicide,Finland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,244,J000003576,250,Homicide,France,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,19,J000003577,268,Homicide,Georgia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,3,J000003578,275,Homicide,State of Palestine,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,367,J000003579,276,Homicide,Germany,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,29,J000003580,300,Homicide,Greece,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,1,J000003581,308,Homicide,Grenada,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,913,J000003582,320,Homicide,Guatemala,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,23,J000003583,328,Homicide,Guyana,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,58,J000003584,332,Homicide,Haiti,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,376,J000003585,340,Homicide,Honduras,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,43,J000003586,348,Homicide,Hungary,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,1,J000003587,352,Homicide,Iceland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,17233,J000003588,356,Homicide,India,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,10,J000003589,372,Homicide,Ireland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,26,J000003590,376,Homicide,Israel,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,141,J000003591,380,Homicide,Italy,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,9,J000003592,383,Homicide,Kosovo under UNSCR 1244,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,129,J000003593,388,Homicide,Jamaica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,179,J000003594,392,Homicide,Japan,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,437,J000003595,404,Homicide,Kenya,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,154,J000003596,410,Homicide,Republic of Korea,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,43,J000003597,428,Homicide,Latvia,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,1,J000003598,438,Homicide,Liechtenstein,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,54,J000003599,440,Homicide,Lithuania,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,1,J000003600,446,Homicide,China Macao SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,4,J000003601,470,Homicide,Malta,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,14,J000003602,480,Homicide,Mauritius,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,3752,J000003603,484,Homicide,Mexico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2018,01/01/2018,45,J000003604,496,Homicide,Mongolia,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
