Metric_id,Country or Area,M49 code,ISO-alpha3 code,value_id,value,Year_id,Year,category,Gender,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
B000000228,AZERBAIJAN,31,AZE,302,306,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000229,BAHAMAS,44,BHS,303,3446,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000230,BAHRAIN,48,BHR,304,2600,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000231,BARBADOS,52,BRB,305,990,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000232,BELIZE,84,BLZ,307,305,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000233,BENIN,204,BEN,308,541,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000234,BERMUDA,60,BMU,309,562,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000235,BOTSWANA,72,BWA,310,765,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000236,BRITISH VIRGIN ISLANDS,92,VGB,311,365,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000237,BRUNEI DARUSSALAM,96,BRN,312,643,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000238,BULGARIA,100,BGR,313,7543,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000239,CANADA,124,CAN,315,45076,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000240,CAYMAN ISLANDS,136,CYM,316,1248,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000241,CHAD,148,TCD,317,77,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000242,CHINA,156,CHN,319,57588,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000243,COLOMBIA,170,COL,320,758,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000244,COSTA RICA,188,CRI,322,1013,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000245,CROATIA,191,HRV,323,23660,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000246,CUBA,192,CUB,324,1170,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000247,CURA?AO,531,CUW,325,422,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000248,CYPRUS,196,CYP,326,2194,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000249,DOMINICA,212,DMA,328,299,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000250,DOMINICAN REPUBLIC,214,DOM,329,2482,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000251,ECUADOR,218,ECU,330,529,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000252,EGYPT,818,EGY,331,3961,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000253,ERITREA,232,ERI,333,410,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000254,ESTONIA,233,EST,334,2618,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000255,ESWATINI,748,SWZ,335,1635,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000256,FIJI,242,FJI,336,547,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000257,FRANCE,250,FRA,338,157551,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000258,FRENCH POLYNESIA,258,PYF,339,201,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000259,GABON,266,GAB,340,247,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000260,GEORGIA,268,GEO,342,313,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000261,GREECE,300,GRC,343,10588,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000262,GRENADA,308,GRD,344,368,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000263,GUADELOUPE,312,GLP,345,1130,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000264,GUATEMALA,320,GTM,346,576,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000265,HAITI,332,HTI,348,387,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000266,HONDURAS,340,HND,349,310,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000267,HUNGARY,348,HUN,350,37315,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000268,ICELAND,352,ISL,351,223,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000269,INDIA,356,IND,352,2395,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000270,INDONESIA,360,IDN,353,5185,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000271,IRAQ,368,IRQ,354,15,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000272,ISRAEL,376,ISR,355,2295,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000273,ITALY,380,ITA,356,57998,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000274,JAMAICA,388,JAM,357,1904,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000275,JAPAN,392,JPN,358,4218,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000276,JORDAN,400,JOR,359,3068,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000277,KAZAKHSTAN,398,KAZ,360,284,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000278,KENYA,404,KEN,361,1001,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000279,KUWAIT,414,KWT,363,1638,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000280,LATVIA,428,LVA,365,1842,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000281,LESOTHO,426,LSO,366,313,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000282,LIBYA,434,LBY,367,913,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000283,LITHUANIA,440,LTU,368,3702,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000284,MALAYSIA,458,MYS,370,12591,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000285,MALTA,470,MLT,371,1238,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000286,MARTINIQUE,474,MTQ,373,900,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000287,MAURITIUS,480,MUS,374,558,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000288,MEXICO,484,MEX,375,92915,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000289,MONGOLIA,496,MNG,376,82,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000290,MONTSERRAT,500,MSR,377,6.1,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000291,MOROCCO,504,MAR,378,3203,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000292,NAMIBIA,516,NAM,380,610,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000293,NEW CALEDONIA,540,NCL,381,139,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000294,NEW ZEALAND,554,NZL,382,1497,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000295,NICARAGUA,558,NIC,383,453,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000296,NIGERIA,566,NGA,384,1292,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000297,NORTHERN MARIANA ISLANDS,580,MNP,386,695,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000298,PANAMA,591,PAN,389,504,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000299,PARAGUAY,600,PRY,391,10955,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000300,POLAND,616,POL,393,87817,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000301,PORTUGAL,620,PRT,394,24244,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000302,PUERTO RICO,630,PRI,395,4350,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000303,ROMANIA,642,ROU,397,5149,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000304,RUSSIAN FEDERATION,643,RUS,398,17463,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000305,SAINT KITTS AND NEVIS,659,KNA,400,194,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000306,SAINT LUCIA,662,LCA,401,563,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000307,SAINT VINCENT AND THE GRENADINES,670,VCT,402,200,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000308,SAN MARINO,674,SMR,404,3308,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000309,SEYCHELLES,690,SYC,408,136,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000310,SINGAPORE,702,SGP,410,7198,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000311,SINT MAARTEN (DUTCH PART),534,SXM,411,1325,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000312,SLOVENIA,705,SVN,413,76568,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000313,SOUTH AFRICA,710,ZAF,414,5170,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000314,SPAIN,724,ESP,415,62415,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000315,SRI LANKA,144,LKA,416,384,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000316,STATE OF PALESTINE,275,PSE,417,685,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000317,SURINAME,740,SUR,418,78,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000318,SYRIAN ARAB REPUBLIC,760,SYR,420,2332,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000319,TAJIKISTAN,762,TJK,421,2.1,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000320,THAILAND,764,THA,422,7530,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000321,TONGA,776,TON,423,29,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000322,TRINIDAD AND TOBAGO,780,TTO,424,360,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000323,TUNISIA,788,TUN,425,4392,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000324,TURKEY,792,TUR,426,9689,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000325,TURKMENISTAN,795,TKM,427,332,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000326,UKRAINE,804,UKR,429,14743,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000327,United Kingdom of Great Britain and Northern Ireland,826,GBR,430,25515,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000328,UNITED STATES OF AMERICA,840,USA,431,82525,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000329,UNITED STATES VIRGIN ISLANDS,850,VIR,432,2128,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000330,URUGUAY,858,URY,433,2463,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000331,UZBEKISTAN,860,UZB,434,960,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000332,VANUATU,548,VUT,435,81,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000333,VIET NAM,704,VNM,436,1716,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000334,ZIMBABWE,716,ZWE,438,1336,1997,01/01/1997,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000335,ALBANIA,8,ALB,439,184,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000336,ALGERIA,12,DZA,440,678,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000337,ANGUILLA,660,AIA,443,114,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000338,ANTIGUA AND BARBUDA,28,ATG,444,570,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000339,ARUBA,533,ABW,446,906,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000340,AUSTRALIA,36,AUS,447,4167,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000341,AZERBAIJAN,31,AZE,448,483,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000342,BAHAMAS,44,BHS,449,3348,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000343,BAHRAIN,48,BHR,450,2898,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000344,BARBADOS,52,BRB,451,1019,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000345,BELIZE,84,BLZ,453,300,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000346,BENIN,204,BEN,454,575,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000347,BERMUDA,60,BMU,455,558,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000348,BOTSWANA,72,BWA,456,940,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000349,BRITISH VIRGIN ISLANDS,92,VGB,457,392,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000350,BRUNEI DARUSSALAM,96,BRN,458,964,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000351,BULGARIA,100,BGR,459,5240,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000352,CANADA,124,CAN,461,48064,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000353,CAYMAN ISLANDS,136,CYM,462,1275,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000354,CHAD,148,TCD,463,89,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000355,CHINA,156,CHN,465,63478,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000356,COLOMBIA,170,COL,466,823,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000357,COSTA RICA,188,CRI,468,1167,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000358,CROATIA,191,HRV,469,25499,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000359,CUBA,192,CUB,470,1416,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000360,CURA?AO,531,CUW,471,437,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000361,CYPRUS,196,CYP,472,2357,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000362,DOMINICA,212,DMA,474,312,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000363,DOMINICAN REPUBLIC,214,DOM,475,2702,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000364,ECUADOR,218,ECU,476,511,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000365,EGYPT,818,EGY,477,3454,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000366,ERITREA,232,ERI,479,188,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000367,ESTONIA,233,EST,480,2909,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000368,ESWATINI,748,SWZ,481,986,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000369,FIJI,242,FJI,482,499,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000370,FINLAND,246,FIN,483,3432,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000371,FRENCH POLYNESIA,258,PYF,485,211,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000372,GABON,266,GAB,486,274,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000373,GEORGIA,268,GEO,488,317,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000374,GREECE,300,GRC,489,11364,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000375,GRENADA,308,GRD,490,392,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000376,GUADELOUPE,312,GLP,491,914,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000377,GUATEMALA,320,GTM,492,636,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000378,HAITI,332,HTI,494,393,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000379,HONDURAS,340,HND,495,324,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000380,HUNGARY,348,HUN,496,33624,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000381,ICELAND,352,ISL,497,255,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000382,INDIA,356,IND,498,2382,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000383,INDONESIA,360,IDN,499,4606,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000384,IRAQ,368,IRQ,500,45,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000385,ISRAEL,376,ISR,501,2200,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000386,ITALY,380,ITA,502,58499,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000387,JAMAICA,388,JAM,503,1899,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000388,JAPAN,392,JPN,504,4106,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000389,JORDAN,400,JOR,505,3438,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000390,KAZAKHSTAN,398,KAZ,506,257,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000391,KENYA,404,KEN,507,894,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000392,KUWAIT,414,KWT,509,1763,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000393,KYRGYZSTAN,417,KGZ,510,290,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000394,LATVIA,428,LVA,511,1788,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000395,LESOTHO,426,LSO,512,290,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000396,LIBYA,434,LBY,513,850,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000397,LITHUANIA,440,LTU,514,4287,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000398,MALAYSIA,458,MYS,516,10886,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000399,MALTA,470,MLT,517,1326,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000400,MARTINIQUE,474,MTQ,519,964,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000401,MAURITIUS,480,MUS,520,579,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000402,MEXICO,484,MEX,521,95214,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000403,MONGOLIA,496,MNG,522,197,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000404,MONTSERRAT,500,MSR,523,9.4,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000405,MOROCCO,504,MAR,524,3267,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000406,NAMIBIA,516,NAM,526,681,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000407,NEW CALEDONIA,540,NCL,527,127,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000408,NEW ZEALAND,554,NZL,528,1485,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000409,NICARAGUA,558,NIC,529,483,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000410,NIGERIA,566,NGA,530,1357,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000411,NORTHERN MARIANA ISLANDS,580,MNP,532,490,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000412,NORWAY,578,NOR,533,5045,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000413,PANAMA,591,PAN,535,529,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000414,PARAGUAY,600,PRY,537,9818,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000415,POLAND,616,POL,539,88592,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000416,PORTUGAL,620,PRT,540,26560,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000417,PUERTO RICO,630,PRI,541,4671,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000418,ROMANIA,642,ROU,543,4831,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000419,RUSSIAN FEDERATION,643,RUS,544,16188,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000420,SAINT KITTS AND NEVIS,659,KNA,546,250,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000421,SAINT LUCIA,662,LCA,547,629,1998,01/01/1998,inbound,All,Absolute,inbound,No,Not Specified,0,130
