,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
120,Nauru,2008,15,Years of Life Lost Injuries,Percent,All,All,YLLI119,0,130,520,No
121,Nepal,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI120,0,130,524,No
122,Netherlands,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI121,0,130,528,No
123,New Zealand,2008,18,Years of Life Lost Injuries,Percent,All,All,YLLI122,0,130,554,No
124,New Zealand,2008,18,Years of Life Lost Injuries,Percent,All,All,YLLI122,0,130,554,No
125,Nicaragua,2008,17,Years of Life Lost Injuries,Percent,All,All,YLLI123,0,130,558,No
126,Niger,2008,3,Years of Life Lost Injuries,Percent,All,All,YLLI124,0,130,562,No
127,Nigeria,2008,5,Years of Life Lost Injuries,Percent,All,All,YLLI125,0,130,566,No
128,Niue,2008,15,Years of Life Lost Injuries,Percent,All,All,YLLI126,0,130,570,No
129,Norway,2008,14,Years of Life Lost Injuries,Percent,All,All,YLLI127,0,130,578,No
130,Oman,2008,20,Years of Life Lost Injuries,Percent,All,All,YLLI128,0,130,512,No
131,Pakistan,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI129,0,130,586,No
132,Palau,2008,11,Years of Life Lost Injuries,Percent,All,All,YLLI130,0,130,585,No
133,Panama,2008,22,Years of Life Lost Injuries,Percent,All,All,YLLI131,0,130,591,No
134,Panama,2008,22,Years of Life Lost Injuries,Percent,All,All,YLLI131,0,130,590,No
135,Papua New Guinea,2008,11,Years of Life Lost Injuries,Percent,All,All,YLLI132,0,130,598,No
136,Paraguay,2008,21,Years of Life Lost Injuries,Percent,All,All,YLLI133,0,130,600,No
137,Peru,2008,17,Years of Life Lost Injuries,Percent,All,All,YLLI134,0,130,604,No
138,Philippines,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI135,0,130,608,No
139,Poland,2008,15,Years of Life Lost Injuries,Percent,All,All,YLLI136,0,130,616,No
140,Portugal,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI137,0,130,620,No
141,Qatar,2008,34,Years of Life Lost Injuries,Percent,All,All,YLLI138,0,130,634,No
142,Republic of Korea,2008,21,Years of Life Lost Injuries,Percent,All,All,YLLI139,0,130,410,No
143,Republic of Moldova,2008,16,Years of Life Lost Injuries,Percent,All,All,YLLI140,0,130,498,No
144,Romania,2008,12,Years of Life Lost Injuries,Percent,All,All,YLLI141,0,130,642,No
145,Russian Federation,2008,25,Years of Life Lost Injuries,Percent,All,All,YLLI142,0,130,643,No
146,Rwanda,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI143,0,130,646,No
147,Saint Kitts and Nevis,2008,23,Years of Life Lost Injuries,Percent,All,All,YLLI144,0,130,659,No
148,Saint Lucia,2008,20,Years of Life Lost Injuries,Percent,All,All,YLLI145,0,130,662,No
149,Saint Vincent and the Grenadines,2008,17,Years of Life Lost Injuries,Percent,All,All,YLLI146,0,130,670,No
150,Samoa,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI147,0,130,882,No
151,San Marino,2008,7,Years of Life Lost Injuries,Percent,All,All,YLLI148,0,130,674,No
152,Sao Tome and Principe,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI149,0,130,678,No
153,Saudi Arabia,2008,25,Years of Life Lost Injuries,Percent,All,All,YLLI150,0,130,682,No
154,Senegal,2008,6,Years of Life Lost Injuries,Percent,All,All,YLLI151,0,130,686,No
155,Serbia,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI152,0,130,688,No
156,Seychelles,2008,14,Years of Life Lost Injuries,Percent,All,All,YLLI153,0,130,690,No
157,Sierra Leone,2008,5,Years of Life Lost Injuries,Percent,All,All,YLLI154,0,130,694,No
158,Singapore,2008,11,Years of Life Lost Injuries,Percent,All,All,YLLI155,0,130,702,No
159,Slovakia,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI156,0,130,703,No
160,Slovenia,2008,16,Years of Life Lost Injuries,Percent,All,All,YLLI157,0,130,705,No
161,Solomon Islands,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI158,0,130,90,No
162,Somalia,2008,11,Years of Life Lost Injuries,Percent,All,All,YLLI159,0,130,706,No
163,South Africa,2008,6,Years of Life Lost Injuries,Percent,All,All,YLLI160,0,130,710,No
164,Spain,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI161,0,130,724,No
165,Sri Lanka,2008,50,Years of Life Lost Injuries,Percent,All,All,YLLI162,0,130,144,No
166,Sudan,2008,17,Years of Life Lost Injuries,Percent,All,All,YLLI163,0,130,729,No
167,Sudan,2008,17,Years of Life Lost Injuries,Percent,All,All,YLLI163,0,130,736,No
168,Suriname,2008,18,Years of Life Lost Injuries,Percent,All,All,YLLI164,0,130,740,No
169,Swaziland,2008,12,Years of Life Lost Injuries,Percent,All,All,YLLI165,0,130,748,No
170,Sweden,2008,12,Years of Life Lost Injuries,Percent,All,All,YLLI166,0,130,752,No
171,Switzerland,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI167,0,130,756,No
172,Switzerland,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI167,0,130,756,No
173,Syrian Arab Republic,2008,16,Years of Life Lost Injuries,Percent,All,All,YLLI168,0,130,760,No
174,Tajikistan,2008,6,Years of Life Lost Injuries,Percent,All,All,YLLI169,0,130,762,No
175,Thailand,2008,22,Years of Life Lost Injuries,Percent,All,All,YLLI170,0,130,764,No
176,The former Yugoslav Republic of Macedonia,2008,6,Years of Life Lost Injuries,Percent,All,All,YLLI171,0,130,807,No
177,Timor-Leste,2008,6,Years of Life Lost Injuries,Percent,All,All,YLLI172,0,130,626,No
178,Togo,2008,6,Years of Life Lost Injuries,Percent,All,All,YLLI173,0,130,768,No
179,Tonga,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI174,0,130,776,No
180,Trinidad and Tobago,2008,19,Years of Life Lost Injuries,Percent,All,All,YLLI175,0,130,780,No
181,Tunisia,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI176,0,130,788,No
182,Turkey,2008,11,Years of Life Lost Injuries,Percent,All,All,YLLI177,0,130,792,No
183,Turkmenistan,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI178,0,130,795,No
184,Tuvalu,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI179,0,130,798,No
185,Uganda,2008,11,Years of Life Lost Injuries,Percent,All,All,YLLI180,0,130,800,No
186,Ukraine,2008,17,Years of Life Lost Injuries,Percent,All,All,YLLI181,0,130,804,No
187,United Arab Emirates,2008,30,Years of Life Lost Injuries,Percent,All,All,YLLI182,0,130,784,No
188,United Kingdom,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI183,0,130,826,No
189,United Republic of Tanzania,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI184,0,130,834,No
190,United States of America,2008,19,Years of Life Lost Injuries,Percent,All,All,YLLI185,0,130,840,No
191,Uruguay,2008,14,Years of Life Lost Injuries,Percent,All,All,YLLI186,0,130,858,No
192,Uzbekistan,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI187,0,130,860,No
193,Vanuatu,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI188,0,130,548,No
194,Venezuela (Bolivarian Republic of),2008,38,Years of Life Lost Injuries,Percent,All,All,YLLI189,0,130,862,No
195,Viet Nam,2008,15,Years of Life Lost Injuries,Percent,All,All,YLLI190,0,130,704,No
196,Yemen,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI191,0,130,887,No
197,Yemen,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI191,0,130,886,No
198,Zambia,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI192,0,130,894,No
199,Zimbabwe,2008,4,Years of Life Lost Injuries,Percent,All,All,YLLI193,0,130,716,No
