,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
187,United Arab Emirates,2008,14,Years of Life lost Communicable,Percent,All,All,YLLC182,0,130,784,No
188,United Kingdom,2008,8,Years of Life lost Communicable,Percent,All,All,YLLC183,0,130,826,No
189,United Republic of Tanzania,2008,78,Years of Life lost Communicable,Percent,All,All,YLLC184,0,130,834,No
190,United States of America,2008,9,Years of Life lost Communicable,Percent,All,All,YLLC185,0,130,840,No
191,Uruguay,2008,12,Years of Life lost Communicable,Percent,All,All,YLLC186,0,130,858,No
192,Uzbekistan,2008,34,Years of Life lost Communicable,Percent,All,All,YLLC187,0,130,860,No
193,Vanuatu,2008,35,Years of Life lost Communicable,Percent,All,All,YLLC188,0,130,548,No
194,Venezuela (Bolivarian Republic of),2008,20,Years of Life lost Communicable,Percent,All,All,YLLC189,0,130,862,No
195,Viet Nam,2008,29,Years of Life lost Communicable,Percent,All,All,YLLC190,0,130,704,No
196,Yemen,2008,61,Years of Life lost Communicable,Percent,All,All,YLLC191,0,130,887,No
197,Yemen,2008,61,Years of Life lost Communicable,Percent,All,All,YLLC191,0,130,886,No
198,Zambia,2008,75,Years of Life lost Communicable,Percent,All,All,YLLC192,0,130,894,No
199,Zimbabwe,2008,87,Years of Life lost Communicable,Percent,All,All,YLLC193,0,130,716,No
