,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
71,India,2011,0.3,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS71,0,130,356,No
72,Indonesia,2011,0.01,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS72,0,130,360,No
73,Iran (Islamic Republic of),2011,1.49,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS73,0,130,364,No
74,Iraq,2011,0.27,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS74,0,130,368,No
75,Ireland,2011,6.06,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS75,0,130,372,No
76,Israel,2011,8.24,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS76,0,130,376,No
77,Italy,2011,7.81,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS77,0,130,380,No
78,Jamaica,2011,1.1,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS78,0,130,388,No
79,Japan,2011,10.1,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS79,0,130,392,No
80,Japan,2011,10.1,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS79,0,130,392,No
81,Jordan,2011,1.08,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS80,0,130,400,No
82,Kazakhstan,2011,6.26,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS81,0,130,398,No
83,Kenya,2011,0.19,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS82,0,130,404,No
84,Kiribati,2011,1.0,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS83,0,130,296,No
85,Kuwait,2011,2.62,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS84,0,130,414,No
86,Kyrgyzstan,2011,3.51,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS85,0,130,417,No
87,Lao Peoples Democratic Republic,2011,0.03,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS86,0,130,418,No
88,Latvia,2011,10.85,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS87,0,130,428,No
89,Lebanon,2011,1.41,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS88,0,130,422,No
90,Lesotho,2011,0.05,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS89,0,130,426,No
91,Liberia,2011,0.02,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS90,0,130,430,No
92,Lithuania,2011,17.76,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS91,0,130,440,No
93,Luxembourg,2011,21.15,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS92,0,130,442,No
94,Madagascar,2011,0.05,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS93,0,130,450,No
95,Malawi,2011,0.01,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS94,0,130,454,No
96,Malaysia,2011,0.83,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS95,0,130,458,No
97,Maldives,2011,1.59,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS96,0,130,462,No
98,Mali,2011,0.04,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS97,0,130,466,No
99,Malta,2011,3.17,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS98,0,130,470,No
100,Marshall Islands,2011,1.58,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS99,0,130,584,No
101,Mauritania,2011,0.09,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS100,0,130,478,No
102,Mauritius,2011,1.62,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS101,0,130,480,No
103,Mexico,2011,1.57,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS102,0,130,484,No
104,Micronesia (Federated States of),2011,0.9,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS103,0,130,583,No
105,Monaco,2011,36.47,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS104,0,130,492,No
106,Mongolia,2011,0.52,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS105,0,130,496,No
107,Montenegro,2011,7.03,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS106,0,130,499,No
108,Morocco,2011,0.9,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS107,0,130,504,No
109,Mozambique,2011,0.04,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS108,0,130,508,No
110,Myanmar,2011,0.09,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS109,0,130,104,No
111,Namibia,2011,0.23,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS110,0,130,516,No
112,Nauru,2011,0.0,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS111,0,130,520,No
113,Nepal,2011,0.18,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS112,0,130,524,No
114,Netherlands,2011,18.77,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS113,0,130,528,No
115,New Zealand,2011,9.76,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS114,0,130,554,No
116,New Zealand,2011,9.76,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS114,0,130,554,No
117,Nicaragua,2011,0.88,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS115,0,130,558,No
118,Niger,2011,0.03,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS116,0,130,562,No
119,Nigeria,2011,0.06,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS117,0,130,566,No
120,Niue,2011,0.0,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS118,0,130,570,No
121,Norway,2011,30.77,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS119,0,130,578,No
122,Oman,2011,2.31,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS120,0,130,512,No
123,Pakistan,2011,0.19,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS121,0,130,586,No
124,Palau,2011,4.87,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS122,0,130,585,No
125,Panama,2011,3.99,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS123,0,130,591,No
126,Panama,2011,3.99,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS123,0,130,590,No
127,Papua New Guinea,2011,0.09,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS124,0,130,598,No
128,Paraguay,2011,0.84,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS125,0,130,600,No
129,Peru,2011,0.57,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS126,0,130,604,No
130,Philippines,2011,0.38,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS127,0,130,608,No
131,Poland,2011,5.13,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS128,0,130,616,No
132,Portugal,2011,6.14,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS129,0,130,620,No
133,Qatar,2011,1.66,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS130,0,130,634,No
134,Republic of Korea,2011,5.12,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS131,0,130,410,No
135,Republic of Moldova,2011,5.03,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS132,0,130,498,No
136,Romania,2011,6.45,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS133,0,130,642,No
137,Russian Federation,2011,11.61,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS134,0,130,643,No
138,Rwanda,2011,0.05,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS135,0,130,646,No
139,Saint Kitts and Nevis,2011,1.91,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS136,0,130,659,No
140,Saint Lucia,2011,1.72,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS137,0,130,662,No
141,Saint Vincent and the Grenadines,2011,1.83,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS138,0,130,670,No
142,Samoa,2011,0.56,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS139,0,130,882,No
143,San Marino,2011,15.85,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS140,0,130,674,No
144,Sao Tome and Principe,2011,0.6,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS141,0,130,678,No
145,Saudi Arabia,2011,2.91,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS142,0,130,682,No
146,Senegal,2011,0.33,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS143,0,130,686,No
147,Serbia,2011,9.61,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS144,0,130,688,No
148,Seychelles,2011,2.36,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS145,0,130,690,No
149,Sierra Leone,2011,0.02,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS146,0,130,694,No
150,Singapore,2011,2.81,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS147,0,130,702,No
151,Slovakia,2011,11.48,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS148,0,130,703,No
152,Slovenia,2011,7.06,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS149,0,130,705,No
153,Solomon Islands,2011,0.19,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS150,0,130,90,No
154,Somalia,2011,0.04,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS151,0,130,706,No
155,South Africa,2011,0.27,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS152,0,130,710,No
156,Spain,2011,8.59,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS153,0,130,724,No
157,Sri Lanka,2011,0.29,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS154,0,130,144,No
158,Sudan,2011,0.06,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS155,0,130,729,No
159,Sudan,2011,0.06,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS155,0,130,736,No
160,Suriname,2011,1.14,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS156,0,130,740,No
161,Swaziland,2011,0.17,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS157,0,130,748,No
162,Sweden,2011,3.55,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS158,0,130,752,No
163,Switzerland,2011,41.42,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS159,0,130,756,No
164,Switzerland,2011,41.42,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS159,0,130,756,No
165,Syrian Arab Republic,2011,0.31,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS160,0,130,760,No
166,Tajikistan,2011,1.36,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS161,0,130,762,No
167,Thailand,2011,0.44,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS162,0,130,764,No
168,The former Yugoslav Republic of Macedonia,2011,9.98,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS163,0,130,807,No
169,Timor-Leste,2011,0.17,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS164,0,130,626,No
170,Togo,2011,0.03,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS165,0,130,768,No
171,Tonga,2011,1.92,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS166,0,130,776,No
172,Trinidad and Tobago,2011,0.67,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS167,0,130,780,No
173,Tunisia,2011,1.98,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS168,0,130,788,No
174,Turkey,2011,2.13,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS169,0,130,792,No
175,Uganda,2011,0.09,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS170,0,130,800,No
176,Ukraine,2011,10.11,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS171,0,130,804,No
177,United Arab Emirates,2011,0.3,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS172,0,130,784,No
178,United Republic of Tanzania,2011,0.04,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS173,0,130,834,No
179,United States of America,2011,7.79,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS174,0,130,840,No
180,Uzbekistan,2011,3.37,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS175,0,130,860,No
181,Vanuatu,2011,0.0,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS176,0,130,548,No
182,Viet Nam,2011,1.01,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS177,0,130,704,No
183,Yemen,2011,0.21,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS178,0,130,887,No
184,Yemen,2011,0.21,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS178,0,130,886,No
185,Zambia,2011,0.03,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS179,0,130,894,No
186,Zimbabwe,2011,0.06,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS180,0,130,716,No
