,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
22,Bolivia (Plurinational State of),2010,489,Number of laboratory technician assistants,Absolute,All,All,NOLTAS23,0,130,68,No
23,Bolivia (Plurinational State of),2007,327,Number of laboratory technician assistants,Absolute,All,All,NOLTAS24,0,130,68,No
24,Botswana,2004,181,Number of laboratory technician assistants,Absolute,All,All,NOLTAS25,0,130,72,No
25,Brazil,2000,75753,Number of laboratory technician assistants,Absolute,All,All,NOLTAS26,0,130,76,No
26,Brazil,1991,20815,Number of laboratory technician assistants,Absolute,All,All,NOLTAS27,0,130,76,No
27,Brunei Darussalam,2011,252,Number of laboratory technician assistants,Absolute,All,All,NOLTAS28,0,130,96,No
28,Burkina Faso,2010,478,Number of laboratory technician assistants,Absolute,All,All,NOLTAS29,0,130,854,No
29,Burkina Faso,2006,260,Number of laboratory technician assistants,Absolute,All,All,NOLTAS30,0,130,854,No
30,Burkina Faso,2004,315,Number of laboratory technician assistants,Absolute,All,All,NOLTAS31,0,130,854,No
31,Cabo Verde,2010,32,Number of laboratory technician assistants,Absolute,All,All,NOLTAS32,0,130,132,No
32,Cabo Verde,2009,18,Number of laboratory technician assistants,Absolute,All,All,NOLTAS33,0,130,132,No
33,Cabo Verde,2007,16,Number of laboratory technician assistants,Absolute,All,All,NOLTAS34,0,130,132,No
34,Cabo Verde,2006,17,Number of laboratory technician assistants,Absolute,All,All,NOLTAS35,0,130,132,No
35,Cabo Verde,2004,53,Number of laboratory technician assistants,Absolute,All,All,NOLTAS36,0,130,132,No
36,Cambodia,1998,204,Number of laboratory technician assistants,Absolute,All,All,NOLTAS37,0,130,116,No
37,Cambodia,1996,167,Number of laboratory technician assistants,Absolute,All,All,NOLTAS38,0,130,116,No
38,Cameroon,2004,1793,Number of laboratory technician assistants,Absolute,All,All,NOLTAS39,0,130,120,No
39,Canada,2009,19885,Number of laboratory technician assistants,Absolute,All,All,NOLTAS40,0,130,124,No
40,Canada,2008,19859,Number of laboratory technician assistants,Absolute,All,All,NOLTAS41,0,130,124,No
41,Canada,2007,19813,Number of laboratory technician assistants,Absolute,All,All,NOLTAS42,0,130,124,No
42,Canada,2006,19841,Number of laboratory technician assistants,Absolute,All,All,NOLTAS43,0,130,124,No
43,Canada,2005,20103,Number of laboratory technician assistants,Absolute,All,All,NOLTAS44,0,130,124,No
44,Canada,2004,19389,Number of laboratory technician assistants,Absolute,All,All,NOLTAS45,0,130,124,No
45,Canada,2003,19092,Number of laboratory technician assistants,Absolute,All,All,NOLTAS46,0,130,124,No
46,Canada,2002,18259,Number of laboratory technician assistants,Absolute,All,All,NOLTAS47,0,130,124,No
47,Canada,2001,17935,Number of laboratory technician assistants,Absolute,All,All,NOLTAS48,0,130,124,No
48,Canada,2000,17789,Number of laboratory technician assistants,Absolute,All,All,NOLTAS49,0,130,124,No
49,Canada,1998,17534,Number of laboratory technician assistants,Absolute,All,All,NOLTAS50,0,130,124,No
50,Central African Republic,2009,40,Number of laboratory technician assistants,Absolute,All,All,NOLTAS51,0,130,140,No
51,Central African Republic,2008,32,Number of laboratory technician assistants,Absolute,All,All,NOLTAS52,0,130,140,No
52,Central African Republic,2004,36,Number of laboratory technician assistants,Absolute,All,All,NOLTAS53,0,130,140,No
53,Chad,2004,195,Number of laboratory technician assistants,Absolute,All,All,NOLTAS54,0,130,148,No
54,China,2010,230572,Number of laboratory technician assistants,Absolute,All,All,NOLTAS55,0,130,156,No
55,China,2009,220695,Number of laboratory technician assistants,Absolute,All,All,NOLTAS56,0,130,156,No
56,China,2001,203000,Number of laboratory technician assistants,Absolute,All,All,NOLTAS57,0,130,156,No
57,Comoros,2004,52,Number of laboratory technician assistants,Absolute,All,All,NOLTAS58,0,130,174,No
58,Congo,2007,54,Number of laboratory technician assistants,Absolute,All,All,NOLTAS59,0,130,178,No
59,Congo,2004,536,Number of laboratory technician assistants,Absolute,All,All,NOLTAS60,0,130,178,No
60,Congo,1998,250,Number of laboratory technician assistants,Absolute,All,All,NOLTAS61,0,130,178,No
61,Cook Islands,2009,1,Number of laboratory technician assistants,Absolute,All,All,NOLTAS62,0,130,184,No
62,Côte dIvoire,2004,460,Number of laboratory technician assistants,Absolute,All,All,NOLTAS63,0,130,384,No
63,Cuba,2010,6742,Number of laboratory technician assistants,Absolute,All,All,NOLTAS64,0,130,192,No
64,Cuba,2007,7728,Number of laboratory technician assistants,Absolute,All,All,NOLTAS65,0,130,192,No
65,Cyprus,2008,312,Number of laboratory technician assistants,Absolute,All,All,NOLTAS66,0,130,196,No
66,Cyprus,2006,240,Number of laboratory technician assistants,Absolute,All,All,NOLTAS67,0,130,196,No
67,Democratic Republic of the Congo,2004,322,Number of laboratory technician assistants,Absolute,All,All,NOLTAS68,0,130,180,No
68,Djibouti,2005,56,Number of laboratory technician assistants,Absolute,All,All,NOLTAS69,0,130,262,No
69,Djibouti,2004,56,Number of laboratory technician assistants,Absolute,All,All,NOLTAS70,0,130,262,No
70,Egypt,2004,9043,Number of laboratory technician assistants,Absolute,All,All,NOLTAS71,0,130,818,No
71,Equatorial Guinea,2004,80,Number of laboratory technician assistants,Absolute,All,All,NOLTAS72,0,130,226,No
72,Eritrea,2004,183,Number of laboratory technician assistants,Absolute,All,All,NOLTAS73,0,130,232,No
73,Ethiopia,2009,2823,Number of laboratory technician assistants,Absolute,All,All,NOLTAS74,0,130,231,No
74,Ethiopia,2009,2823,Number of laboratory technician assistants,Absolute,All,All,NOLTAS74,0,130,230,No
75,Ethiopia,2008,2843,Number of laboratory technician assistants,Absolute,All,All,NOLTAS75,0,130,231,No
76,Ethiopia,2008,2843,Number of laboratory technician assistants,Absolute,All,All,NOLTAS75,0,130,230,No
77,Ethiopia,2007,1644,Number of laboratory technician assistants,Absolute,All,All,NOLTAS76,0,130,231,No
78,Ethiopia,2007,1644,Number of laboratory technician assistants,Absolute,All,All,NOLTAS76,0,130,230,No
79,Ethiopia,2006,1935,Number of laboratory technician assistants,Absolute,All,All,NOLTAS77,0,130,231,No
