Uniq ID,Year,From Currency,To Currency,Average
CURR_15001,2019,EUR,IQD,1333.149985
CURR_15002,2018,EUR,IQD,1404.263845
CURR_15003,2017,EUR,IQD,1327.201894
CURR_15004,2016,EUR,IQD,1267.307975
CURR_15005,2015,EUR,IQD,1275.342311
CURR_15006,2014,EUR,IQD,1542.753481
CURR_15007,2013,EUR,IQD,1543.56178
CURR_15008,2012,EUR,IQD,1496.448132
CURR_15009,2011,EUR,IQD,1630.246877
CURR_15010,2010,EUR,IQD,1548.404527
CURR_15011,2009,EUR,IQD,1615.148608
CURR_15012,2008,EUR,IQD,1752.443748
CURR_15013,2007,EUR,IQD,1718.027474
CURR_15014,2006,EUR,IQD,1839.063134
CURR_15015,2005,EUR,IQD,1823.81722
CURR_15016,2004,EUR,IQD,1182.373039
CURR_15017,2003,EUR,IQD,0.352397
CURR_15018,2002,EUR,IQD,0.293991
CURR_15019,2001,EUR,IQD,2078.136225
CURR_15020,2000,EUR,IQD,1047.08309
CURR_15021,1999,EUR,IQD,0.362693
CURR_15022,1998,EUR,IQD,0.34139
CURR_15023,1997,EUR,IQD,0.388438
CURR_15024,1996,EUR,IQD,0.415229
CURR_15025,1995,EUR,IQD,0.389422
CURR_15026,1994,EUR,IQD,0.350544
CURR_15027,1993,EUR,IQD,0.380552
CURR_15028,1992,EUR,IQD,0.418331
CURR_15029,1991,EUR,IQD,0.422599
CURR_15030,1990,EUR,IQD,0.371134
CURR_15031,1989,EUR,IQD,0.35922
CURR_15032,1988,EUR,IQD,0.400015
CURR_15033,1987,EUR,IQD,0.330712
CURR_15034,1986,EUR,IQD,0.272214
CURR_15035,1985,EUR,IQD,0.21294
CURR_15036,1984,EUR,IQD,0.249788
CURR_15037,1983,EUR,IQD,0.291669
CURR_15038,1982,EUR,IQD,0.311469
CURR_15039,1981,EUR,IQD,0.371597
CURR_15040,1980,EUR,IQD,0.412661
CURR_15041,1979,EUR,IQD,0.395653
CURR_15042,1978,EUR,IQD,0.371224
CURR_15043,1977,EUR,IQD,0.331705
CURR_15044,1976,EUR,IQD,0.322499
CURR_15045,1975,EUR,IQD,0.352674
CURR_15046,1974,EUR,IQD,0.334557
CURR_15047,1973,EUR,IQD,0.349379
CURR_15048,1972,EUR,IQD,0.342254
CURR_15049,1971,EUR,IQD,0.340947
CURR_15050,1970,EUR,IQD,0.336117
CURR_15051,1969,EUR,IQD,0.334833
CURR_15052,1968,EUR,IQD,0.338095
CURR_15053,1967,EUR,IQD,0.343817
CURR_15054,1966,EUR,IQD,0.344059
CURR_15055,1965,EUR,IQD,0.344619
CURR_15056,1964,EUR,IQD,0.344906
CURR_15057,1963,EUR,IQD,0.345056
CURR_15058,1962,EUR,IQD,0.345041
CURR_15059,1961,EUR,IQD,0.344208
CURR_15060,1960,EUR,IQD,0.340221
CURR_15061,2021,EUR,IRR,49788.882714
CURR_15062,2020,EUR,IRR,48026.807613
CURR_15063,2019,EUR,IRR,47135.193236
CURR_15064,2018,EUR,IRR,47941.618964
CURR_15065,2017,EUR,IRR,37544.073915
CURR_15066,2016,EUR,IRR,34071.41149
CURR_15067,2015,EUR,IRR,32189.37844
CURR_15068,2014,EUR,IRR,34425.994345
CURR_15069,2013,EUR,IRR,21346.036384
CURR_15070,2012,EUR,IRR,15356.228604
CURR_15071,2011,EUR,IRR,14764.411795
CURR_15072,2010,EUR,IRR,13354.709764
CURR_15073,2009,EUR,IRR,13758.833756
CURR_15074,2008,EUR,IRR,13882.615793
CURR_15075,2007,EUR,IRR,12712.58284
CURR_15076,2006,EUR,IRR,11511.557569
CURR_15077,2005,EUR,IRR,11150.210775
CURR_15078,2004,EUR,IRR,10711.799755
CURR_15079,2003,EUR,IRR,9166.794454
CURR_15080,2002,EUR,IRR,3066.683255
CURR_15081,2001,EUR,IRR,1573.346784
CURR_15082,2000,EUR,IRR,1655.652476
CURR_15083,1999,EUR,IRR,2046.041675
CURR_15084,1998,EUR,IRR,1924.69022
CURR_15085,1997,EUR,IRR,2191.266069
CURR_15086,1996,EUR,IRR,2339.515778
CURR_15087,1995,EUR,IRR,2190.558215
CURR_15088,1994,EUR,IRR,1972.793664
CURR_15089,1993,EUR,IRR,1552.621298
CURR_15090,1992,EUR,IRR,88.250386
CURR_15091,1991,EUR,IRR,91.807401
CURR_15092,1990,EUR,IRR,81.332293
CURR_15093,1989,EUR,IRR,83.251803
CURR_15094,1988,EUR,IRR,88.417367
CURR_15095,1987,EUR,IRR,76.054519
CURR_15096,1986,EUR,IRR,68.996201
CURR_15097,1985,EUR,IRR,62.395735
CURR_15098,1984,EUR,IRR,72.371608
CURR_15099,1983,EUR,IRR,81.05927
CURR_15100,1982,EUR,IRR,87.267957
CURR_15101,1981,EUR,IRR,98.599999
CURR_15102,1980,EUR,IRR,98.713712
CURR_15103,1979,EUR,IRR,94.457657
CURR_15104,1978,EUR,IRR,88.62564
CURR_15105,1977,EUR,IRR,79.350196
CURR_15106,1976,EUR,IRR,76.716698
CURR_15107,1975,EUR,IRR,80.808359
CURR_15108,1974,EUR,IRR,76.546015
CURR_15109,1973,EUR,IRR,80.30217
CURR_15110,1972,EUR,IRR,78.813824
CURR_15111,1971,EUR,IRR,73.013793
CURR_15112,1970,EUR,IRR,71.290286
CURR_15113,1969,EUR,IRR,71.018153
CURR_15114,1968,EUR,IRR,71.709989
CURR_15115,1967,EUR,IRR,72.923502
CURR_15116,1966,EUR,IRR,72.974902
CURR_15117,1965,EUR,IRR,73.09358
CURR_15118,1964,EUR,IRR,73.154432
CURR_15119,1963,EUR,IRR,73.186279
CURR_15120,1962,EUR,IRR,73.183251
CURR_15121,1961,EUR,IRR,73.006444
CURR_15122,1960,EUR,IRR,72.160854
CURR_15123,2021,EUR,ISK,150.154535
CURR_15124,2020,EUR,ISK,154.589533
CURR_15125,2019,EUR,ISK,137.281569
CURR_15126,2018,EUR,ISK,127.627968
CURR_15127,2017,EUR,ISK,120.471532
CURR_15128,2016,EUR,ISK,133.664998
CURR_15129,2015,EUR,ISK,146.217123
CURR_15130,2014,EUR,ISK,154.766883
CURR_15131,2013,EUR,ISK,162.2317
CURR_15132,2012,EUR,ISK,160.55098
CURR_15133,2011,EUR,ISK,161.396814
CURR_15134,2010,EUR,ISK,161.655875
CURR_15135,2009,EUR,ISK,172.712113
CURR_15136,2008,EUR,ISK,147.278032
CURR_15137,2007,EUR,ISK,87.634039
CURR_15138,2006,EUR,ISK,87.755098
CURR_15139,2005,EUR,ISK,78.225564
CURR_15140,2004,EUR,ISK,87.140116
CURR_15141,2003,EUR,ISK,86.647804
CURR_15142,2002,EUR,ISK,86.177495
CURR_15143,2001,EUR,ISK,87.434039
CURR_15144,2000,EUR,ISK,72.606482
CURR_15145,1999,EUR,ISK,79.977258
CURR_15146,1998,EUR,ISK,77.927803
CURR_15147,1997,EUR,ISK,88.599916
CURR_15148,1996,EUR,ISK,88.827704
CURR_15149,1995,EUR,ISK,81.041576
CURR_15150,1994,EUR,ISK,78.874153
CURR_15151,1993,EUR,ISK,82.759837
CURR_15152,1992,EUR,ISK,77.441462
CURR_15153,1991,EUR,ISK,80.203329
CURR_15154,1990,EUR,ISK,69.585357
CURR_15155,1989,EUR,ISK,65.91634
CURR_15156,1988,EUR,ISK,55.350961
CURR_15157,1987,EUR,ISK,41.147559
CURR_15158,1986,EUR,ISK,35.994392
CURR_15159,1985,EUR,ISK,28.433084
CURR_15160,1984,EUR,ISK,25.467379
CURR_15161,1983,EUR,ISK,23.309287
CURR_15162,1982,EUR,ISK,12.887979
CURR_15163,1981,EUR,ISK,9.090282
CURR_15164,1980,EUR,ISK,6.70406
CURR_15165,1979,EUR,ISK,4.72403
CURR_15166,1978,EUR,ISK,3.407999
CURR_15167,1977,EUR,ISK,2.233769
CURR_15168,1976,EUR,ISK,1.989414
CURR_15169,1975,EUR,ISK,1.83548
CURR_15170,1974,EUR,ISK,1.130924
CURR_15171,1973,EUR,ISK,1.054299
CURR_15172,1972,EUR,ISK,0.918302
CURR_15173,1971,EUR,ISK,0.848213
CURR_15174,1970,EUR,ISK,0.828191
CURR_15175,1969,EUR,ISK,0.825029
CURR_15176,1968,EUR,ISK,0.588511
CURR_15177,1967,EUR,ISK,0.425187
CURR_15178,1966,EUR,ISK,0.414247
CURR_15179,1965,EUR,ISK,0.414921
CURR_15180,1964,EUR,ISK,0.415266
CURR_15181,1963,EUR,ISK,0.415447
CURR_15182,1962,EUR,ISK,0.41543
CURR_15183,1961,EUR,ISK,0.386316
CURR_15184,1960,EUR,ISK,0.344757
CURR_15185,2021,EUR,ITL,1936.27
CURR_15186,2020,EUR,ITL,1936.27
CURR_15187,2019,EUR,ITL,1936.27
CURR_15188,2018,EUR,ITL,1936.27
CURR_15189,2017,EUR,ITL,1936.27
CURR_15190,2016,EUR,ITL,1936.27
CURR_15191,2015,EUR,ITL,1936.27
CURR_15192,2014,EUR,ITL,1936.27
CURR_15193,2013,EUR,ITL,1936.27
CURR_15194,2012,EUR,ITL,1936.27
CURR_15195,2011,EUR,ITL,1936.27
CURR_15196,2010,EUR,ITL,1936.27
CURR_15197,2009,EUR,ITL,1936.27
CURR_15198,2008,EUR,ITL,1936.27
CURR_15199,2007,EUR,ITL,1936.27
CURR_15200,2006,EUR,ITL,1936.27
CURR_15201,2005,EUR,ITL,1936.27
CURR_15202,2004,EUR,ITL,1936.27
CURR_15203,2003,EUR,ITL,1936.27
CURR_15204,2002,EUR,ITL,1936.27
CURR_15205,2001,EUR,ITL,1936.27
CURR_15206,2000,EUR,ITL,1936.27
CURR_15207,1999,EUR,ITL,1936.27
CURR_15208,1998,EUR,ITL,1937.952205
CURR_15209,1997,EUR,ITL,1919.90229
CURR_15210,1996,EUR,ITL,1965.445757
CURR_15211,1995,EUR,ITL,2148.522924
CURR_15212,1994,EUR,ITL,1930.850238
CURR_15213,1993,EUR,ITL,1859.79532
CURR_15214,1992,EUR,ITL,1599.959023
CURR_15215,1991,EUR,ITL,1530.857084
CURR_15216,1990,EUR,ITL,1523.082688
CURR_15217,1989,EUR,ITL,1496.499006
CURR_15218,1988,EUR,ITL,1519.389069
CURR_15219,1987,EUR,ITL,1487.352837
CURR_15220,1986,EUR,ITL,1443.984607
CURR_15221,1985,EUR,ITL,1400.859589
CURR_15222,1984,EUR,ITL,1338.744645
CURR_15223,1983,EUR,ITL,1308.423821
CURR_15224,1982,EUR,ITL,1274.334471
CURR_15225,1981,EUR,ITL,1213.508276
CURR_15226,1980,EUR,ITL,1155.412093
CURR_15227,1979,EUR,ITL,1118.287995
CURR_15228,1978,EUR,ITL,1065.487273
CURR_15229,1977,EUR,ITL,990.82393
CURR_15230,1976,EUR,ITL,907.949432
CURR_15231,1975,EUR,ITL,778.587106
CURR_15232,1974,EUR,ITL,735.187122
CURR_15233,1973,EUR,ITL,677.449405
CURR_15234,1972,EUR,ITL,606.845836
CURR_15235,1971,EUR,ITL,595.514421
CURR_15236,1970,EUR,ITL,590.039809
CURR_15237,1969,EUR,ITL,588.019406
CURR_15238,1968,EUR,ITL,590.003867
CURR_15239,1967,EUR,ITL,600.699214
CURR_15240,1966,EUR,ITL,601.480739
CURR_15241,1965,EUR,ITL,602.811011
CURR_15242,1964,EUR,ITL,602.928741
CURR_15243,1963,EUR,ITL,600.461957
CURR_15244,1962,EUR,ITL,599.636616
CURR_15245,1961,EUR,ITL,598.350589
CURR_15246,1960,EUR,ITL,591.251949
CURR_15247,1959,EUR,ITL,590.9053
CURR_15248,1958,EUR,ITL,618.45347
CURR_15249,1957,EUR,ITL,642.38959
CURR_15250,1956,EUR,ITL,657.520679
CURR_15251,1955,EUR,ITL,658.200847
CURR_15252,2021,EUR,JEP,0.859604
CURR_15253,2020,EUR,JEP,0.889704
CURR_15254,2019,EUR,JEP,0.877774
CURR_15255,2018,EUR,JEP,0.884716
CURR_15256,2017,EUR,JEP,0.876665
CURR_15257,2016,EUR,JEP,0.819483
CURR_15258,2015,EUR,JEP,0.72585
CURR_15259,2014,EUR,JEP,0.80612
CURR_15260,2013,EUR,JEP,0.849255
CURR_15261,2012,EUR,JEP,0.810871
CURR_15262,2011,EUR,JEP,0.867894
CURR_15263,2010,EUR,JEP,0.857826
CURR_15264,2009,EUR,JEP,0.890916
CURR_15265,2008,EUR,JEP,0.796285
CURR_15266,2007,EUR,JEP,0.684352
CURR_15267,2006,EUR,JEP,0.681729
CURR_15268,2005,EUR,JEP,0.683785
CURR_15269,2004,EUR,JEP,0.678671
CURR_15270,2003,EUR,JEP,0.691982
CURR_15271,2002,EUR,JEP,0.628828
CURR_15272,2001,EUR,JEP,0.619468
CURR_15273,2021,EUR,JMD,178.217601
CURR_15274,2020,EUR,JMD,162.435326
CURR_15275,2019,EUR,JMD,149.563334
CURR_15276,2018,EUR,JMD,151.931773
CURR_15277,2017,EUR,JMD,144.707831
CURR_15278,2016,EUR,JMD,138.443302
CURR_15279,2015,EUR,JMD,129.671598
CURR_15280,2014,EUR,JMD,147.252319
CURR_15281,2013,EUR,JMD,132.292209
CURR_15282,2012,EUR,JMD,113.32202
CURR_15283,2011,EUR,JMD,118.909926
CURR_15284,2010,EUR,JMD,115.121358
CURR_15285,2009,EUR,JMD,122.09294
CURR_15286,2008,EUR,JMD,106.272966
CURR_15287,2007,EUR,JMD,94.156665
CURR_15288,2006,EUR,JMD,82.17444
CURR_15289,2005,EUR,JMD,77.388158
CURR_15290,2004,EUR,JMD,76.077248
CURR_15291,2003,EUR,JMD,65.183896
CURR_15292,2002,EUR,JMD,45.761578
CURR_15293,2001,EUR,JMD,41.400863
CURR_15294,2000,EUR,JMD,40.352174
CURR_15295,1999,EUR,JMD,45.554023
CURR_15296,1998,EUR,JMD,40.139911
CURR_15297,1997,EUR,JMD,44.24038
CURR_15298,1996,EUR,JMD,49.582634
CURR_15299,1995,EUR,JMD,44.023793
CURR_15300,1994,EUR,JMD,37.310003
CURR_15301,1993,EUR,JMD,30.542023
CURR_15302,1992,EUR,JMD,30.898501
CURR_15303,1991,EUR,JMD,16.471081
CURR_15304,1990,EUR,JMD,8.577052
CURR_15305,1989,EUR,JMD,6.638392
CURR_15306,1988,EUR,JMD,7.062744
CURR_15307,1987,EUR,JMD,5.837109
CURR_15308,1986,EUR,JMD,4.796869
CURR_15309,1985,EUR,JMD,3.807657
CURR_15310,1984,EUR,JMD,3.168225
CURR_15311,1983,EUR,JMD,1.812947
CURR_15312,1982,EUR,JMD,1.85879
CURR_15313,1981,EUR,JMD,2.241583
CURR_15314,1980,EUR,JMD,2.489295
CURR_15315,1979,EUR,JMD,2.364397
CURR_15316,1978,EUR,JMD,1.776536
CURR_15317,1977,EUR,JMD,1.021118
CURR_15318,1976,EUR,JMD,0.992776
CURR_15319,1975,EUR,JMD,1.085667
CURR_15320,1974,EUR,JMD,1.028609
CURR_15321,1973,EUR,JMD,1.051941
CURR_15322,1972,EUR,JMD,0.798501
CURR_15323,1971,EUR,JMD,0.80272
CURR_15324,1970,EUR,JMD,0.784271
CURR_15325,1969,EUR,JMD,0.781278
CURR_15326,1968,EUR,JMD,0.788889
CURR_15327,1967,EUR,JMD,0.697184
CURR_15328,1966,EUR,JMD,0.688118
CURR_15329,1965,EUR,JMD,0.689237
CURR_15330,1964,EUR,JMD,0.689811
CURR_15331,1963,EUR,JMD,0.690111
CURR_15332,1962,EUR,JMD,0.690083
CURR_15333,1961,EUR,JMD,0.688416
CURR_15334,1960,EUR,JMD,0.680442
CURR_15335,2021,EUR,JOD,0.838563
CURR_15336,2020,EUR,JOD,0.809817
CURR_15337,2019,EUR,JOD,0.793715
CURR_15338,2018,EUR,JOD,0.837298
CURR_15339,2017,EUR,JOD,0.800948
CURR_15340,2016,EUR,JOD,0.784794
CURR_15341,2015,EUR,JOD,0.786645
CURR_15342,2014,EUR,JOD,0.941907
CURR_15343,2013,EUR,JOD,0.941636
CURR_15344,2012,EUR,JOD,0.910915
CURR_15345,2011,EUR,JOD,0.98688
CURR_15346,2010,EUR,JOD,0.939917
CURR_15347,2009,EUR,JOD,0.988884
CURR_15348,2008,EUR,JOD,1.042766
CURR_15349,2007,EUR,JOD,0.971669
CURR_15350,2006,EUR,JOD,0.890237
CURR_15351,2005,EUR,JOD,0.882077
CURR_15352,2004,EUR,JOD,0.881955
CURR_15353,2003,EUR,JOD,0.801984
CURR_15354,2002,EUR,JOD,0.670412
CURR_15355,2001,EUR,JOD,0.63496
CURR_15356,2000,EUR,JOD,0.666833
CURR_15357,1999,EUR,JOD,0.827226
CURR_15358,1998,EUR,JOD,0.778637
CURR_15359,1997,EUR,JOD,0.885946
CURR_15360,1996,EUR,JOD,0.94705
CURR_15361,1995,EUR,JOD,0.877388
CURR_15362,1994,EUR,JOD,0.787975
CURR_15363,1993,EUR,JOD,0.848188
CURR_15364,1992,EUR,JOD,0.914854
CURR_15365,1991,EUR,JOD,0.925612
CURR_15366,1990,EUR,JOD,0.792409
CURR_15367,1989,EUR,JOD,0.663968
CURR_15368,1988,EUR,JOD,0.481644
CURR_15369,1987,EUR,JOD,0.360077
CURR_15370,1986,EUR,JOD,0.306461
CURR_15371,1985,EUR,JOD,0.270321
CURR_15372,1984,EUR,JOD,0.308935
CURR_15373,1983,EUR,JOD,0.340667
CURR_15374,1982,EUR,JOD,0.367801
CURR_15375,1981,EUR,JOD,0.415788
CURR_15376,1980,EUR,JOD,0.41631
CURR_15377,1979,EUR,JOD,0.402378
CURR_15378,1978,EUR,JOD,0.384186
CURR_15379,1977,EUR,JOD,0.369843
CURR_15380,1976,EUR,JOD,0.362544
CURR_15381,1975,EUR,JOD,0.381907
CURR_15382,1974,EUR,JOD,0.364438
CURR_15383,1973,EUR,JOD,0.383009
CURR_15384,1972,EUR,JOD,0.371589
CURR_15385,1971,EUR,JOD,0.344242
CURR_15386,1970,EUR,JOD,0.336117
CURR_15387,1969,EUR,JOD,0.334833
CURR_15388,1968,EUR,JOD,0.338095
CURR_15389,1967,EUR,JOD,0.343817
CURR_15390,1966,EUR,JOD,0.344059
CURR_15391,1965,EUR,JOD,0.344619
CURR_15392,1964,EUR,JOD,0.344906
CURR_15393,1963,EUR,JOD,0.345056
CURR_15394,1962,EUR,JOD,0.345041
CURR_15395,1961,EUR,JOD,0.344208
CURR_15396,1960,EUR,JOD,0.340221
CURR_15397,2021,EUR,JPY,129.876705
CURR_15398,2020,EUR,JPY,121.845759
CURR_15399,2019,EUR,JPY,122.005765
CURR_15400,2018,EUR,JPY,130.395882
CURR_15401,2017,EUR,JPY,126.71502
CURR_15402,2016,EUR,JPY,120.196654
CURR_15403,2015,EUR,JPY,134.314023
CURR_15404,2014,EUR,JPY,140.306118
CURR_15405,2013,EUR,JPY,129.662667
CURR_15406,2012,EUR,JPY,102.491875
CURR_15407,2011,EUR,JPY,110.957198
CURR_15408,2010,EUR,JPY,116.240969
CURR_15409,2009,EUR,JPY,130.336086
CURR_15410,2008,EUR,JPY,152.455117
CURR_15411,2007,EUR,JPY,161.252627
CURR_15412,2006,EUR,JPY,146.019961
CURR_15413,2005,EUR,JPY,136.848599
CURR_15414,2004,EUR,JPY,134.447413
CURR_15415,2003,EUR,JPY,130.971216
CURR_15416,2002,EUR,JPY,118.065082
CURR_15417,2001,EUR,JPY,108.71149
CURR_15418,2000,EUR,JPY,99.474824
CURR_15419,1999,EUR,JPY,121.289847
CURR_15420,1998,EUR,JPY,145.589346
CURR_15421,1997,EUR,JPY,136.850009
CURR_15422,1996,EUR,JPY,140.285925
CURR_15423,1995,EUR,JPY,125.150267
CURR_15424,1994,EUR,JPY,122.605735
CURR_15425,1993,EUR,JPY,131.744144
CURR_15426,1992,EUR,JPY,164.755906
CURR_15427,1991,EUR,JPY,166.129039
CURR_15428,1990,EUR,JPY,183.512999
CURR_15429,1989,EUR,JPY,150.58666
CURR_15430,1988,EUR,JPY,149.755665
CURR_15431,1987,EUR,JPY,165.742117
CURR_15432,1986,EUR,JPY,163.060967
CURR_15433,1985,EUR,JPY,174.642276
CURR_15434,1984,EUR,JPY,181.224693
CURR_15435,1983,EUR,JPY,204.952489
CURR_15436,1982,EUR,JPY,234.327085
CURR_15437,1981,EUR,JPY,235.663572
CURR_15438,1980,EUR,JPY,306.008431
CURR_15439,1979,EUR,JPY,295.004938
CURR_15440,1978,EUR,JPY,263.300302
CURR_15441,1977,EUR,JPY,300.836418
CURR_15442,1976,EUR,JPY,323.564365
CURR_15443,1975,EUR,JPY,353.952722
CURR_15444,1974,EUR,JPY,329.588823
CURR_15445,1973,EUR,JPY,315.396852
CURR_15446,1972,EUR,JPY,315.014922
CURR_15447,1971,EUR,JPY,334.677568
CURR_15448,1970,EUR,JPY,336.994842
CURR_15449,1969,EUR,JPY,337.31764
CURR_15450,1968,EUR,JPY,340.799945
CURR_15451,1967,EUR,JPY,346.567139
CURR_15452,1966,EUR,JPY,346.811418
CURR_15453,1965,EUR,JPY,347.37543
CURR_15454,1964,EUR,JPY,347.664629
CURR_15455,1963,EUR,JPY,347.815981
CURR_15456,1962,EUR,JPY,347.801588
CURR_15457,1961,EUR,JPY,346.961317
CURR_15458,1960,EUR,JPY,342.942674
CURR_15459,2021,EUR,KES,129.695676
CURR_15460,2020,EUR,KES,121.770213
CURR_15461,2019,EUR,KES,114.210656
CURR_15462,2018,EUR,KES,119.645705
CURR_15463,2017,EUR,KES,116.795579
CURR_15464,2016,EUR,KES,112.28741
CURR_15465,2015,EUR,KES,109.051739
CURR_15466,2014,EUR,KES,116.80582
CURR_15467,2013,EUR,KES,114.41621
CURR_15468,2012,EUR,KES,108.470377
CURR_15469,2011,EUR,KES,123.729631
CURR_15470,2010,EUR,KES,105.034524
CURR_15471,2009,EUR,KES,107.57643
CURR_15472,2008,EUR,KES,101.21539
CURR_15473,2007,EUR,KES,92.131986
CURR_15474,2006,EUR,KES,90.525846
CURR_15475,2005,EUR,KES,93.972005
CURR_15476,2004,EUR,KES,98.523793
CURR_15477,2003,EUR,KES,85.917985
CURR_15478,2002,EUR,KES,74.41126
CURR_15479,2001,EUR,KES,70.587592
CURR_15480,2000,EUR,KES,72.628019
CURR_15481,1999,EUR,KES,82.053113
CURR_15482,1998,EUR,KES,66.295868
CURR_15483,1997,EUR,KES,73.389582
CURR_15484,1996,EUR,KES,76.291466
CURR_15485,1995,EUR,KES,64.428001
CURR_15486,1994,EUR,KES,63.206533
CURR_15487,1993,EUR,KES,71.005251
CURR_15488,1992,EUR,KES,43.355256
CURR_15489,1991,EUR,KES,37.39592
CURR_15490,1990,EUR,KES,27.358081
CURR_15491,1989,EUR,KES,23.773126
CURR_15492,1988,EUR,KES,22.837202
CURR_15493,1987,EUR,KES,17.505467
CURR_15494,1986,EUR,KES,14.208677
CURR_15495,1985,EUR,KES,11.256131
CURR_15496,1984,EUR,KES,11.582212
CURR_15497,1983,EUR,KES,12.489831
CURR_15498,1982,EUR,KES,11.396698
CURR_15499,1981,EUR,KES,11.384582
CURR_15500,1980,EUR,KES,10.368716
CURR_15501,1979,EUR,KES,10.015197
CURR_15502,1978,EUR,KES,9.716221
CURR_15503,1977,EUR,KES,9.296489
CURR_15504,1976,EUR,KES,9.137379
CURR_15505,1975,EUR,KES,8.769501
CURR_15506,1974,EUR,KES,8.072834
CURR_15507,1973,EUR,KES,8.183527
CURR_15508,1972,EUR,KES,7.431767
CURR_15509,1971,EUR,KES,6.884849
CURR_15510,1970,EUR,KES,6.72233
CURR_15511,1969,EUR,KES,6.69667
CURR_15512,1968,EUR,KES,6.761906
CURR_15513,1967,EUR,KES,6.876335
CURR_15514,1966,EUR,KES,6.881182
CURR_15515,1965,EUR,KES,6.892372
CURR_15516,1964,EUR,KES,6.89811
CURR_15517,1963,EUR,KES,6.901113
CURR_15518,1962,EUR,KES,6.900828
CURR_15519,1961,EUR,KES,6.884156
CURR_15520,1960,EUR,KES,6.804421
CURR_15521,2021,EUR,KGS,100.099161
CURR_15522,2020,EUR,KGS,88.482206
CURR_15523,2019,EUR,KGS,78.126158
CURR_15524,2018,EUR,KGS,81.279758
CURR_15525,2017,EUR,KGS,77.78766
CURR_15526,2016,EUR,KGS,77.342623
CURR_15527,2015,EUR,KGS,71.387492
CURR_15528,2014,EUR,KGS,71.10559
CURR_15529,2013,EUR,KGS,64.346884
CURR_15530,2012,EUR,KGS,60.361315
CURR_15531,2011,EUR,KGS,64.146659
CURR_15532,2010,EUR,KGS,60.960273
CURR_15533,2009,EUR,KGS,59.682954
CURR_15534,2008,EUR,KGS,53.605063
CURR_15535,2007,EUR,KGS,51.067778
CURR_15536,2006,EUR,KGS,50.963645
CURR_15537,2005,EUR,KGS,51.054006
CURR_15538,2004,EUR,KGS,52.96286
CURR_15539,2003,EUR,KGS,50.05432
CURR_15540,2002,EUR,KGS,44.520616
CURR_15541,2001,EUR,KGS,44.649474
CURR_15542,2000,EUR,KGS,47.923271
CURR_15543,1999,EUR,KGS,45.512273
CURR_15544,1998,EUR,KGS,22.884216
CURR_15545,1997,EUR,KGS,21.695659
CURR_15546,1996,EUR,KGS,17.110431
CURR_15547,1995,EUR,KGS,13.556962
CURR_15548,1994,EUR,KGS,12.225837
CURR_15549,2021,EUR,KHR,4806.24787
CURR_15550,2020,EUR,KHR,4629.240232
CURR_15551,2019,EUR,KHR,4507.016587
CURR_15552,2018,EUR,KHR,4774.949056
CURR_15553,2017,EUR,KHR,4574.238734
CURR_15554,2016,EUR,KHR,4484.984083
CURR_15555,2015,EUR,KHR,4496.951811
CURR_15556,2014,EUR,KHR,5355.112425
CURR_15557,2013,EUR,KHR,5337.704213
CURR_15558,2012,EUR,KHR,5190.134147
CURR_15559,2011,EUR,KHR,5649.707998
CURR_15560,2010,EUR,KHR,5543.325833
CURR_15561,2009,EUR,KHR,5777.138668
CURR_15562,2008,EUR,KHR,5914.954475
CURR_15563,2007,EUR,KHR,5486.62229
CURR_15564,2006,EUR,KHR,5097.866896
CURR_15565,2005,EUR,KHR,5011.775961
CURR_15566,2004,EUR,KHR,4877.121593
CURR_15567,2003,EUR,KHR,4359.124871
CURR_15568,2002,EUR,KHR,3617.01298
CURR_15569,2001,EUR,KHR,3464.658941
CURR_15570,2000,EUR,KHR,3624.538646
CURR_15571,1999,EUR,KHR,4442.789542
CURR_15572,1998,EUR,KHR,4112.190232
CURR_15573,1997,EUR,KHR,3681.547343
CURR_15574,1996,EUR,KHR,3505.132295
CURR_15575,1995,EUR,KHR,3070.247006
CURR_15576,1994,EUR,KHR,2870.201192
CURR_15577,1993,EUR,KHR,3291.874658
CURR_15578,1992,EUR,KHR,1704.483006
CURR_15579,1991,EUR,KHR,976.547406
CURR_15580,1990,EUR,KHR,508.90249
CURR_15581,1974,EUR,KHR,268.534531
CURR_15582,1973,EUR,KHR,285.494657
CURR_15583,1972,EUR,KHR,168.812515
CURR_15584,1971,EUR,KHR,73.082871
CURR_15585,1970,EUR,KHR,52.270132
CURR_15586,1969,EUR,KHR,40.837391
CURR_15587,1968,EUR,KHR,33.133328
CURR_15588,1967,EUR,KHR,33.694027
CURR_15589,1966,EUR,KHR,33.717777
CURR_15590,1965,EUR,KHR,33.772611
CURR_15591,1964,EUR,KHR,33.800728
CURR_15592,1963,EUR,KHR,33.815443
CURR_15593,1962,EUR,KHR,33.814043
CURR_15594,1961,EUR,KHR,33.73235
CURR_15595,1960,EUR,KHR,33.341649
CURR_15596,2021,EUR,KID,1.574942
CURR_15597,2020,EUR,KID,1.654919
CURR_15598,2019,EUR,KID,1.610874
CURR_15599,2018,EUR,KID,1.579678
CURR_15600,2017,EUR,KID,1.473225
CURR_15601,2016,EUR,KID,1.488282
CURR_15602,2015,EUR,KID,1.477661
CURR_15603,2014,EUR,KID,1.471874
CURR_15604,2013,EUR,KID,1.377695
CURR_15605,2012,EUR,KID,1.240711
CURR_15606,2011,EUR,KID,1.348444
