,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
161,Mexico,2010,3.94,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU158,0,130,484,No
162,Micronesia (Federated States of),2013,0.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU159,0,130,583,No
163,Micronesia (Federated States of),2010,0.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU160,0,130,583,No
164,Monaco,2013,132.17,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU161,0,130,492,No
165,Monaco,2010,141.22,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU162,0,130,492,No
166,Mongolia,2013,8.1,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU163,0,130,496,No
167,Mongolia,2010,8.35,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU164,0,130,496,No
168,Montenegro,2013,16.09,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU165,0,130,499,No
169,Montenegro,2010,9.5,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU166,0,130,499,No
170,Morocco,2013,1.21,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU167,0,130,504,No
171,Morocco,2010,1.25,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU168,0,130,504,No
172,Myanmar,2013,0.08,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU169,0,130,104,No
173,Myanmar,2010,0.08,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU170,0,130,104,No
174,Namibia,2013,4.78,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU171,0,130,516,No
175,Namibia,2010,4.82,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU172,0,130,516,No
176,Netherlands,2013,12.23,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU173,0,130,528,No
177,Netherlands,2010,12.34,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU174,0,130,528,No
178,New Zealand,2010,15.8,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU175,0,130,554,No
179,New Zealand,2010,15.8,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU175,0,130,554,No
180,Nicaragua,2013,0.49,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU176,0,130,558,No
181,Nicaragua,2010,0.52,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU177,0,130,558,No
182,Niger,2013,0.17,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU178,0,130,562,No
183,Niger,2010,0.19,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU179,0,130,562,No
184,Oman,2013,6.88,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU180,0,130,512,No
185,Oman,2010,8.63,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU181,0,130,512,No
186,Pakistan,2013,0.33,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU182,0,130,586,No
187,Pakistan,2010,0.35,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU183,0,130,586,No
188,Panama,2013,9.58,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU184,0,130,591,No
189,Panama,2013,9.58,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU184,0,130,590,No
190,Panama,2010,10.52,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU185,0,130,591,No
191,Panama,2010,10.52,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU185,0,130,590,No
192,Papua New Guinea,2013,0.41,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU186,0,130,598,No
193,Papua New Guinea,2010,0.44,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU187,0,130,598,No
194,Paraguay,2013,1.03,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU188,0,130,600,No
195,Paraguay,2010,1.08,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU189,0,130,600,No
196,Philippines,2013,1.09,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU190,0,130,608,No
197,Philippines,2010,1.15,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU191,0,130,608,No
198,Poland,2013,10.6,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU192,0,130,616,No
199,Poland,2010,10.58,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU193,0,130,616,No
200,Portugal,2013,27.43,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU194,0,130,620,No
201,Portugal,2010,27.26,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU195,0,130,620,No
202,Qatar,2013,8.3,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU196,0,130,634,No
203,Qatar,2010,10.23,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU197,0,130,634,No
204,Republic of Korea,2013,35.38,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU198,0,130,410,No
205,Republic of Korea,2010,36.17,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU199,0,130,410,No
206,Republic of Moldova,2013,5.45,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU200,0,130,498,No
207,Republic of Moldova,2010,2.24,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU201,0,130,498,No
208,Romania,2013,5.44,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU202,0,130,642,No
209,Romania,2010,5.49,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU203,0,130,642,No
210,Saint Kitts and Nevis,2013,18.45,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU204,0,130,659,No
211,Saint Kitts and Nevis,2010,19.08,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU205,0,130,659,No
212,Saint Lucia,2013,10.97,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU206,0,130,662,No
213,Saint Lucia,2010,11.48,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU207,0,130,662,No
214,Saint Vincent and the Grenadines,2013,0.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU208,0,130,670,No
215,Saint Vincent and the Grenadines,2010,0.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU209,0,130,670,No
216,Samoa,2013,5.25,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU210,0,130,882,No
217,Samoa,2010,5.46,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU211,0,130,882,No
218,San Marino,2013,31.8,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU212,0,130,674,No
219,San Marino,2010,31.71,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU213,0,130,674,No
220,Saudi Arabia,2013,3.82,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU214,0,130,682,No
221,Saudi Arabia,2010,4.01,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU215,0,130,682,No
222,Senegal,2013,0.35,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU216,0,130,686,No
223,Senegal,2010,0.4,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU217,0,130,686,No
224,Serbia,2013,13.67,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU218,0,130,688,No
225,Serbia,2010,13.19,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU219,0,130,688,No
226,Seychelles,2013,10.77,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU220,0,130,690,No
227,Seychelles,2010,11.56,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU221,0,130,690,No
228,Sierra Leone,2013,0.33,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU222,0,130,694,No
229,Sierra Leone,2010,0.34,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU223,0,130,694,No
230,Singapore,2013,8.87,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU224,0,130,702,No
231,Singapore,2010,9.44,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU225,0,130,702,No
232,Slovenia,2013,13.51,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU226,0,130,705,No
233,Slovenia,2010,12.32,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU227,0,130,705,No
234,South Africa,2013,0.97,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU228,0,130,710,No
235,South Africa,2010,1.02,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU229,0,130,710,No
236,Spain,2013,13.85,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU230,0,130,724,No
237,Spain,2010,14.11,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU231,0,130,724,No
238,Sri Lanka,2013,1.22,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU232,0,130,144,No
239,Sri Lanka,2010,1.25,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU233,0,130,144,No
240,Sudan,2013,1.13,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU234,0,130,729,No
241,Sudan,2013,1.13,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU234,0,130,736,No
242,Sudan,2010,0.99,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU235,0,130,729,No
243,Sudan,2010,0.99,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU235,0,130,736,No
244,Suriname,2013,7.42,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU236,0,130,740,No
245,Suriname,2010,7.62,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU237,0,130,740,No
246,Swaziland,2013,2.4,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU238,0,130,748,No
247,Swaziland,2010,2.53,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU239,0,130,748,No
248,Tajikistan,2013,1.1,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU240,0,130,762,No
249,Tajikistan,2010,1.31,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU241,0,130,762,No
250,Thailand,2013,5.95,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU242,0,130,764,No
251,Thailand,2010,5.77,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU243,0,130,764,No
252,Togo,2013,0.73,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU244,0,130,768,No
253,Togo,2010,0.83,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU245,0,130,768,No
254,Tonga,2013,0.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU246,0,130,776,No
255,Tonga,2010,0.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU247,0,130,776,No
256,Trinidad and Tobago,2013,2.98,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU248,0,130,780,No
257,Trinidad and Tobago,2010,2.98,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU249,0,130,780,No
258,Tunisia,2013,8.91,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU250,0,130,788,No
259,Tunisia,2010,9.35,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU251,0,130,788,No
260,Turkey,2013,14.52,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU252,0,130,792,No
261,Turkey,2010,14.95,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU253,0,130,792,No
262,Uganda,2013,0.45,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU254,0,130,800,No
263,Uganda,2010,0.33,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU255,0,130,800,No
264,United Republic of Tanzania,2013,0.12,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU256,0,130,834,No
265,United Republic of Tanzania,2010,0.13,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU257,0,130,834,No
266,Uruguay,2013,12.91,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU258,0,130,858,No
267,Uruguay,2010,13.06,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU259,0,130,858,No
268,Vanuatu,2013,0.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU260,0,130,548,No
269,Vanuatu,2010,0.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU261,0,130,548,No
270,Yemen,2013,3.61,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU262,0,130,887,No
271,Yemen,2013,3.61,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU262,0,130,886,No
272,Yemen,2010,2.08,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU263,0,130,887,No
273,Yemen,2010,2.08,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU263,0,130,886,No
274,Zambia,2013,0.21,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU264,0,130,894,No
275,Zambia,2010,0.23,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU265,0,130,894,No
276,Zimbabwe,2013,0.42,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU266,0,130,716,No
277,Zimbabwe,2010,0.48,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU267,0,130,716,No
