,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
176,Thailand,2012,7.5,Crude Death Rate,per 1k pop,All,All,CDR171,0,130,764,No
177,The former Yugoslav Republic of Macedonia,2012,9.3,Crude Death Rate,per 1k pop,All,All,CDR172,0,130,807,No
178,Timor-Leste,2012,6.3,Crude Death Rate,per 1k pop,All,All,CDR173,0,130,626,No
179,Togo,2012,9.8,Crude Death Rate,per 1k pop,All,All,CDR174,0,130,768,No
180,Tonga,2012,6.7,Crude Death Rate,per 1k pop,All,All,CDR175,0,130,776,No
181,Trinidad and Tobago,2012,9.4,Crude Death Rate,per 1k pop,All,All,CDR176,0,130,780,No
182,Tunisia,2012,5.5,Crude Death Rate,per 1k pop,All,All,CDR177,0,130,788,No
183,Turkey,2012,5.7,Crude Death Rate,per 1k pop,All,All,CDR178,0,130,792,No
184,Turkmenistan,2012,8.7,Crude Death Rate,per 1k pop,All,All,CDR179,0,130,795,No
185,Tuvalu,2012,8.7,Crude Death Rate,per 1k pop,All,All,CDR180,0,130,798,No
186,Uganda,2012,9.7,Crude Death Rate,per 1k pop,All,All,CDR181,0,130,800,No
187,Ukraine,2012,15.1,Crude Death Rate,per 1k pop,All,All,CDR182,0,130,804,No
188,United Arab Emirates,2012,1.1,Crude Death Rate,per 1k pop,All,All,CDR183,0,130,784,No
189,United Kingdom,2012,8.9,Crude Death Rate,per 1k pop,All,All,CDR184,0,130,826,No
190,United Republic of Tanzania,2012,8.4,Crude Death Rate,per 1k pop,All,All,CDR185,0,130,834,No
191,United States of America,2012,8.4,Crude Death Rate,per 1k pop,All,All,CDR186,0,130,840,No
192,Uruguay,2012,9.1,Crude Death Rate,per 1k pop,All,All,CDR187,0,130,858,No
193,Uzbekistan,2012,6.4,Crude Death Rate,per 1k pop,All,All,CDR188,0,130,860,No
194,Vanuatu,2012,4.6,Crude Death Rate,per 1k pop,All,All,CDR189,0,130,548,No
195,Venezuela (Bolivarian Republic of),2012,4.8,Crude Death Rate,per 1k pop,All,All,CDR190,0,130,862,No
196,Viet Nam,2012,5.7,Crude Death Rate,per 1k pop,All,All,CDR191,0,130,704,No
197,Yemen,2012,6.8,Crude Death Rate,per 1k pop,All,All,CDR192,0,130,887,No
198,Yemen,2012,6.8,Crude Death Rate,per 1k pop,All,All,CDR192,0,130,886,No
199,Zambia,2012,10.4,Crude Death Rate,per 1k pop,All,All,CDR193,0,130,894,No
200,Zimbabwe,2012,10.1,Crude Death Rate,per 1k pop,All,All,CDR194,0,130,716,No
